mitochondrial translation (GO:0032543),10,5,1.84,+,2.72,3.91E-02
cell adhesion mediated by integrin (GO:0033627),2,1,0.37,+,2.72,3.08E-01
membrane protein proteolysis (GO:0033619),8,4,1.47,+,2.72,6.18E-02
mitochondrial cytochrome c oxidase assembly (GO:0033617),2,1,0.37,+,2.72,3.08E-01
cellular response to peptide (GO:1901653),4,2,0.74,+,2.72,1.68E-01
response to peptide (GO:1901652),4,2,0.74,+,2.72,1.68E-01
vacuolar protein processing (GO:0006624),2,1,0.37,+,2.72,3.08E-01
protein targeting to membrane (GO:0006612),20,10,3.68,+,2.72,4.56E-03
positive regulation of programmed cell death (GO:0043068),2,1,0.37,+,2.72,3.08E-01
positive regulation of apoptotic process (GO:0043065),2,1,0.37,+,2.72,3.08E-01
mitotic metaphase plate congression (GO:0007080),2,1,0.37,+,2.72,3.08E-01
protein insertion into membrane (GO:0051205),2,1,0.37,+,2.72,3.08E-01
protein localization to synapse (GO:0035418),4,2,0.74,+,2.72,1.68E-01
negative regulation of catabolic process (GO:0009895),2,1,0.37,+,2.72,3.08E-01
histone H4-K16 acetylation (GO:0043984),4,2,0.74,+,2.72,1.68E-01
negative regulation of cellular catabolic process (GO:0031330),2,1,0.37,+,2.72,3.08E-01
intrinsic apoptotic signaling pathway (GO:0097193),4,2,0.74,+,2.72,1.68E-01
regulation of protein secretion (GO:0050708),2,1,0.37,+,2.72,3.08E-01
arginine catabolic process (GO:0006527),2,1,0.37,+,2.72,3.08E-01
cellular response to peptide hormone stimulus (GO:0071375),4,2,0.74,+,2.72,1.68E-01
GPI anchor biosynthetic process (GO:0006506),4,2,0.74,+,2.72,1.68E-01
GPI anchor metabolic process (GO:0006505),4,2,0.74,+,2.72,1.68E-01
receptor localization to synapse (GO:0097120),4,2,0.74,+,2.72,1.68E-01
actin filament bundle organization (GO:0061572),6,3,1.1,+,2.72,1.00E-01
protein K63-linked ubiquitination (GO:0070534),6,3,1.1,+,2.72,1.00E-01
cytochrome complex assembly (GO:0017004),6,3,1.1,+,2.72,1.00E-01
anatomical structure formation involved in morphogenesis (GO:0048646),12,6,2.21,+,2.72,2.50E-02
actin filament bundle assembly (GO:0051017),6,3,1.1,+,2.72,1.00E-01
cytoplasmic mRNA processing body assembly (GO:0033962),6,3,1.1,+,2.72,1.00E-01
Golgi to vacuole transport (GO:0006896),6,3,1.1,+,2.72,1.00E-01
glycerolipid biosynthetic process (GO:0045017),13,6,2.39,+,2.51,3.48E-02
ribosomal large subunit biogenesis (GO:0042273),33,15,6.06,+,2.47,1.50E-03
rRNA modification (GO:0000154),9,4,1.65,+,2.42,8.63E-02
organic anion transport (GO:0015711),30,13,5.51,+,2.36,4.43E-03
regulation of cell shape (GO:0008360),7,3,1.29,+,2.33,1.40E-01
phospholipid biosynthetic process (GO:0008654),14,6,2.57,+,2.33,4.69E-02
inositol lipid-mediated signaling (GO:0048017),7,3,1.29,+,2.33,1.40E-01
phosphatidylinositol-mediated signaling (GO:0048015),7,3,1.29,+,2.33,1.40E-01
regulation of sodium ion transport (GO:0002028),7,3,1.29,+,2.33,1.40E-01
cellular amino acid catabolic process (GO:0009063),14,6,2.57,+,2.33,4.69E-02
multicellular organism reproduction (GO:0032504),14,6,2.57,+,2.33,4.69E-02
acylglycerol metabolic process (GO:0006639),7,3,1.29,+,2.33,1.40E-01
neutral lipid metabolic process (GO:0006638),7,3,1.29,+,2.33,1.40E-01
protein localization to membrane (GO:0072657),45,19,8.27,+,2.3,9.05E-04
carbohydrate catabolic process (GO:0016052),19,8,3.49,+,2.29,2.62E-02
response to light stimulus (GO:0009416),12,5,2.21,+,2.27,7.29E-02
rRNA processing (GO:0006364),48,20,8.82,+,2.27,7.89E-04
rRNA metabolic process (GO:0016072),54,22,9.92,+,2.22,5.94E-04
regulation of meiotic cell cycle (GO:0051445),5,2,0.92,+,2.18,2.34E-01
negative regulation of protein phosphorylation (GO:0001933),5,2,0.92,+,2.18,2.34E-01
proteoglycan biosynthetic process (GO:0030166),5,2,0.92,+,2.18,2.34E-01
"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)",5,2,0.92,+,2.18,2.34E-01
negative regulation of phosphorylation (GO:0042326),5,2,0.92,+,2.18,2.34E-01
regulation of MAP kinase activity (GO:0043405),10,4,1.84,+,2.18,1.15E-01
proteoglycan metabolic process (GO:0006029),5,2,0.92,+,2.18,2.34E-01
glucose metabolic process (GO:0006006),10,4,1.84,+,2.18,1.15E-01
liposaccharide metabolic process (GO:1903509),5,2,0.92,+,2.18,2.34E-01
protein localization to cell junction (GO:1902414),5,2,0.92,+,2.18,2.34E-01
glycolipid metabolic process (GO:0006664),5,2,0.92,+,2.18,2.34E-01
pyrimidine-containing compound metabolic process (GO:0072527),5,2,0.92,+,2.18,2.34E-01
anion transmembrane transport (GO:0098656),20,8,3.68,+,2.18,3.39E-02
glycolipid biosynthetic process (GO:0009247),5,2,0.92,+,2.18,2.34E-01
regulation of histone modification (GO:0031056),5,2,0.92,+,2.18,2.34E-01
dendrite development (GO:0016358),5,2,0.92,+,2.18,2.34E-01
regulation of DNA repair (GO:0006282),5,2,0.92,+,2.18,2.34E-01
mitochondrial membrane organization (GO:0007006),5,2,0.92,+,2.18,2.34E-01
pyrimidine nucleotide biosynthetic process (GO:0006221),5,2,0.92,+,2.18,2.34E-01
pyrimidine nucleotide metabolic process (GO:0006220),5,2,0.92,+,2.18,2.34E-01
apoptotic signaling pathway (GO:0097190),5,2,0.92,+,2.18,2.34E-01
establishment or maintenance of cell polarity (GO:0007163),18,7,3.31,+,2.12,5.12E-02
ribosome biogenesis (GO:0042254),85,32,15.62,+,2.05,1.62E-04
positive regulation of cellular amide metabolic process (GO:0034250),8,3,1.47,+,2.04,1.84E-01
positive regulation of protein serine/threonine kinase activity (GO:0071902),8,3,1.47,+,2.04,1.84E-01
protein palmitoylation (GO:0018345),8,3,1.47,+,2.04,1.84E-01
phosphatidylinositol biosynthetic process (GO:0006661),8,3,1.47,+,2.04,1.84E-01
negative regulation of protein modification process (GO:0031400),8,3,1.47,+,2.04,1.84E-01
post-Golgi vesicle-mediated transport (GO:0006892),16,6,2.94,+,2.04,7.78E-02
regulation of MAPK cascade (GO:0043408),19,7,3.49,+,2,6.43E-02
oxidation-reduction process (GO:0055114),63,23,11.58,+,1.99,1.86E-03
mitochondrial transmembrane transport (GO:1990542),22,8,4.04,+,1.98,5.34E-02
establishment of protein localization to peroxisome (GO:0072663),11,4,2.02,+,1.98,1.47E-01
protein localization to peroxisome (GO:0072662),11,4,2.02,+,1.98,1.47E-01
ATP metabolic process (GO:0046034),44,16,8.09,+,1.98,8.79E-03
protein targeting to peroxisome (GO:0006625),11,4,2.02,+,1.98,1.47E-01
endoplasmic reticulum unfolded protein response (GO:0030968),11,4,2.02,+,1.98,1.47E-01
sulfur compound metabolic process (GO:0006790),47,17,8.64,+,1.97,7.43E-03
mitochondrial transport (GO:0006839),25,9,4.59,+,1.96,4.44E-02
mitochondrial gene expression (GO:0140053),14,5,2.57,+,1.94,1.19E-01
generation of precursor metabolites and energy (GO:0006091),56,20,10.29,+,1.94,4.50E-03
glutathione metabolic process (GO:0006749),31,11,5.7,+,1.93,3.10E-02
positive regulation of intracellular signal transduction (GO:1902533),20,7,3.68,+,1.9,7.93E-02
ribosomal small subunit biogenesis (GO:0042274),26,9,4.78,+,1.88,5.42E-02
lipoprotein biosynthetic process (GO:0042158),18,6,3.31,+,1.81,1.18E-01
regulation of cytosolic calcium ion concentration (GO:0051480),9,3,1.65,+,1.81,2.31E-01
negative regulation of nuclear division (GO:0051784),9,3,1.65,+,1.81,2.31E-01
mitochondrial respiratory chain complex assembly (GO:0033108),9,3,1.65,+,1.81,2.31E-01
protein lipidation (GO:0006497),18,6,3.31,+,1.81,1.18E-01
Notch signaling pathway (GO:0007219),9,3,1.65,+,1.81,2.31E-01
maturation of SSU-rRNA (GO:0030490),15,5,2.76,+,1.81,1.45E-01
maturation of 5.8S rRNA (GO:0000460),9,3,1.65,+,1.81,2.31E-01
negative regulation of chromosome organization (GO:2001251),9,3,1.65,+,1.81,2.31E-01
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281),3,1,0.55,+,1.81,4.24E-01
regulation of Rho protein signal transduction (GO:0035023),3,1,0.55,+,1.81,4.24E-01
positive regulation of ion transport (GO:0043270),3,1,0.55,+,1.81,4.24E-01
cytokine-mediated signaling pathway (GO:0019221),3,1,0.55,+,1.81,4.24E-01
ceramide biosynthetic process (GO:0046513),6,2,1.1,+,1.81,3.02E-01
peptidyl-tyrosine phosphorylation (GO:0018108),3,1,0.55,+,1.81,4.24E-01
peroxisomal transport (GO:0043574),12,4,2.21,+,1.81,1.82E-01
cellular response to oxidative stress (GO:0034599),6,2,1.1,+,1.81,3.02E-01
chromosome localization (GO:0050000),3,1,0.55,+,1.81,4.24E-01
C-terminal protein amino acid modification (GO:0018410),3,1,0.55,+,1.81,4.24E-01
mitochondrial respiratory chain complex III assembly (GO:0034551),3,1,0.55,+,1.81,4.24E-01
histone ubiquitination (GO:0016574),6,2,1.1,+,1.81,3.02E-01
positive regulation of Wnt signaling pathway (GO:0030177),3,1,0.55,+,1.81,4.24E-01
regulation of glucose metabolic process (GO:0010906),3,1,0.55,+,1.81,4.24E-01
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630),3,1,0.55,+,1.81,4.24E-01
regulation of translational initiation (GO:0006446),3,1,0.55,+,1.81,4.24E-01
innate immune response (GO:0045087),12,4,2.21,+,1.81,1.82E-01
mitochondrial respiratory chain complex I assembly (GO:0032981),3,1,0.55,+,1.81,4.24E-01
NADP metabolic process (GO:0006739),3,1,0.55,+,1.81,4.24E-01
regulation of reproductive process (GO:2000241),6,2,1.1,+,1.81,3.02E-01
glycogen biosynthetic process (GO:0005978),3,1,0.55,+,1.81,4.24E-01
regulation of DNA metabolic process (GO:0051052),12,4,2.21,+,1.81,1.82E-01
peptidyl-lysine trimethylation (GO:0018023),3,1,0.55,+,1.81,4.24E-01
histone exchange (GO:0043486),6,2,1.1,+,1.81,3.02E-01
regulation of protein localization to membrane (GO:1905475),3,1,0.55,+,1.81,4.24E-01
substrate adhesion-dependent cell spreading (GO:0034446),3,1,0.55,+,1.81,4.24E-01
establishment of chromosome localization (GO:0051303),3,1,0.55,+,1.81,4.24E-01
positive regulation of MAP kinase activity (GO:0043406),6,2,1.1,+,1.81,3.02E-01
regulation of hormone levels (GO:0010817),3,1,0.55,+,1.81,4.24E-01
positive regulation of ion transmembrane transport (GO:0034767),3,1,0.55,+,1.81,4.24E-01
positive regulation of transmembrane transport (GO:0034764),3,1,0.55,+,1.81,4.24E-01
mRNA splice site selection (GO:0006376),3,1,0.55,+,1.81,4.24E-01
transcription by RNA polymerase I (GO:0006360),6,2,1.1,+,1.81,3.02E-01
organic cation transport (GO:0015695),3,1,0.55,+,1.81,4.24E-01
positive regulation of canonical Wnt signaling pathway (GO:0090263),3,1,0.55,+,1.81,4.24E-01
embryonic morphogenesis (GO:0048598),6,2,1.1,+,1.81,3.02E-01
cellular response to chemical stress (GO:0062197),6,2,1.1,+,1.81,3.02E-01
cellular response to insulin stimulus (GO:0032869),3,1,0.55,+,1.81,4.24E-01
cytokinetic process (GO:0032506),3,1,0.55,+,1.81,4.24E-01
response to insulin (GO:0032868),3,1,0.55,+,1.81,4.24E-01
nuclear envelope organization (GO:0006998),3,1,0.55,+,1.81,4.24E-01
"mRNA cis splicing, via spliceosome (GO:0045292)",12,4,2.21,+,1.81,1.82E-01
positive regulation of cation channel activity (GO:2001259),3,1,0.55,+,1.81,4.24E-01
negative regulation of programmed cell death (GO:0043069),3,1,0.55,+,1.81,4.24E-01
negative regulation of apoptotic process (GO:0043066),3,1,0.55,+,1.81,4.24E-01
regulation of cysteine-type endopeptidase activity (GO:2000116),3,1,0.55,+,1.81,4.24E-01
centriole replication (GO:0007099),3,1,0.55,+,1.81,4.24E-01
glucan biosynthetic process (GO:0009250),3,1,0.55,+,1.81,4.24E-01
negative regulation of DNA replication (GO:0008156),3,1,0.55,+,1.81,4.24E-01
peptidyl-tyrosine modification (GO:0018212),3,1,0.55,+,1.81,4.24E-01
RNA-dependent DNA biosynthetic process (GO:0006278),3,1,0.55,+,1.81,4.24E-01
tumor necrosis factor-mediated signaling pathway (GO:0033209),3,1,0.55,+,1.81,4.24E-01
response to tumor necrosis factor (GO:0034612),3,1,0.55,+,1.81,4.24E-01
positive regulation of ion transmembrane transporter activity (GO:0032414),3,1,0.55,+,1.81,4.24E-01
positive regulation of transporter activity (GO:0032411),3,1,0.55,+,1.81,4.24E-01
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192),3,1,0.55,+,1.81,4.24E-01
extrinsic apoptotic signaling pathway (GO:0097191),3,1,0.55,+,1.81,4.24E-01
heparan sulfate proteoglycan metabolic process (GO:0030201),3,1,0.55,+,1.81,4.24E-01
receptor internalization (GO:0031623),6,2,1.1,+,1.81,3.02E-01
cellular response to tumor necrosis factor (GO:0071356),3,1,0.55,+,1.81,4.24E-01
cellular response to cytokine stimulus (GO:0071345),3,1,0.55,+,1.81,4.24E-01
cortical actin cytoskeleton organization (GO:0030866),6,2,1.1,+,1.81,3.02E-01
"regulation of mRNA splicing, via spliceosome (GO:0048024)",28,9,5.15,+,1.75,7.75E-02
alcohol metabolic process (GO:0006066),28,9,5.15,+,1.75,7.75E-02
"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)",25,8,4.59,+,1.74,9.41E-02
"alternative mRNA splicing, via spliceosome (GO:0000380)",25,8,4.59,+,1.74,9.41E-02
ncRNA processing (GO:0034470),69,22,12.68,+,1.74,1.05E-02
ribose phosphate metabolic process (GO:0019693),69,22,12.68,+,1.74,1.05E-02
ribonucleotide metabolic process (GO:0009259),69,22,12.68,+,1.74,1.05E-02
cellular carbohydrate metabolic process (GO:0044262),22,7,4.04,+,1.73,1.15E-01
MAPK cascade (GO:0000165),22,7,4.04,+,1.73,1.15E-01
monocarboxylic acid metabolic process (GO:0032787),38,12,6.98,+,1.72,5.20E-02
response to external biotic stimulus (GO:0043207),16,5,2.94,+,1.7,1.75E-01
response to other organism (GO:0051707),16,5,2.94,+,1.7,1.75E-01
response to biotic stimulus (GO:0009607),16,5,2.94,+,1.7,1.75E-01
phospholipid metabolic process (GO:0006644),32,10,5.88,+,1.7,7.54E-02
ribosomal large subunit assembly (GO:0000027),16,5,2.94,+,1.7,1.75E-01
interspecies interaction between organisms (GO:0044419),16,5,2.94,+,1.7,1.75E-01
carbohydrate metabolic process (GO:0005975),48,15,8.82,+,1.7,3.53E-02
organophosphate metabolic process (GO:0019637),133,41,24.44,+,1.68,1.20E-03
protein localization to mitochondrion (GO:0070585),13,4,2.39,+,1.67,2.19E-01
"retrograde transport, endosome to Golgi (GO:0042147)",13,4,2.39,+,1.67,2.19E-01
embryo development (GO:0009790),13,4,2.39,+,1.67,2.19E-01
regulation of TOR signaling (GO:0032006),13,4,2.39,+,1.67,2.19E-01
establishment of protein localization to mitochondrion (GO:0072655),13,4,2.39,+,1.67,2.19E-01
cytosolic transport (GO:0016482),13,4,2.39,+,1.67,2.19E-01
positive regulation of MAPK cascade (GO:0043410),13,4,2.39,+,1.67,2.19E-01
protein targeting to mitochondrion (GO:0006626),13,4,2.39,+,1.67,2.19E-01
hexose metabolic process (GO:0019318),13,4,2.39,+,1.67,2.19E-01
regulation of ion transport (GO:0043269),23,7,4.23,+,1.66,1.35E-01
nucleotide metabolic process (GO:0009117),79,24,14.52,+,1.65,1.33E-02
nucleoside phosphate metabolic process (GO:0006753),79,24,14.52,+,1.65,1.33E-02
purine ribonucleotide metabolic process (GO:0009150),66,20,12.13,+,1.65,2.28E-02
regulation of mRNA processing (GO:0050684),33,10,6.06,+,1.65,8.78E-02
small molecule catabolic process (GO:0044282),43,13,7.9,+,1.65,5.85E-02
ribonucleoprotein complex biogenesis (GO:0022613),113,34,20.77,+,1.64,4.32E-03
vesicle-mediated transport to the plasma membrane (GO:0098876),10,3,1.84,+,1.63,2.79E-01
lipoprotein metabolic process (GO:0042157),20,6,3.68,+,1.63,1.66E-01
nucleobase metabolic process (GO:0009112),10,3,1.84,+,1.63,2.79E-01
purine nucleotide metabolic process (GO:0006163),70,21,12.86,+,1.63,2.20E-02
protein import into mitochondrial matrix (GO:0030150),10,3,1.84,+,1.63,2.79E-01
glycerophospholipid biosynthetic process (GO:0046474),10,3,1.84,+,1.63,2.79E-01
protein targeting (GO:0006605),60,18,11.03,+,1.63,3.21E-02
Golgi to plasma membrane transport (GO:0006893),10,3,1.84,+,1.63,2.79E-01
cortical cytoskeleton organization (GO:0030865),10,3,1.84,+,1.63,2.79E-01
respiratory electron transport chain (GO:0022904),27,8,4.96,+,1.61,1.29E-01
electron transport chain (GO:0022900),27,8,4.96,+,1.61,1.29E-01
dephosphorylation (GO:0016311),44,13,8.09,+,1.61,6.73E-02
intra-Golgi vesicle-mediated transport (GO:0006891),17,5,3.12,+,1.6,2.06E-01
ncRNA metabolic process (GO:0034660),82,24,15.07,+,1.59,1.97E-02
anion transport (GO:0006820),48,14,8.82,+,1.59,6.44E-02
lipid biosynthetic process (GO:0008610),38,11,6.98,+,1.58,9.67E-02
purine-containing compound metabolic process (GO:0072521),77,22,14.15,+,1.55,3.09E-02
positive regulation of translation (GO:0045727),7,2,1.29,+,1.55,3.68E-01
negative regulation of TOR signaling (GO:0032007),7,2,1.29,+,1.55,3.68E-01
regulation of response to DNA damage stimulus (GO:2001020),7,2,1.29,+,1.55,3.68E-01
aromatic amino acid family catabolic process (GO:0009074),7,2,1.29,+,1.55,3.68E-01
aromatic amino acid family metabolic process (GO:0009072),7,2,1.29,+,1.55,3.68E-01
negative regulation of mitotic sister chromatid segregation (GO:0033048),7,2,1.29,+,1.55,3.68E-01
negative regulation of sister chromatid segregation (GO:0033046),7,2,1.29,+,1.55,3.68E-01
RNA methylation (GO:0001510),7,2,1.29,+,1.55,3.68E-01
protein localization to cell periphery (GO:1990778),14,4,2.57,+,1.55,2.58E-01
meiotic chromosome separation (GO:0051307),7,2,1.29,+,1.55,3.68E-01
spindle localization (GO:0051653),7,2,1.29,+,1.55,3.68E-01
negative regulation of mitotic sister chromatid separation (GO:2000816),7,2,1.29,+,1.55,3.68E-01
inorganic anion transport (GO:0015698),7,2,1.29,+,1.55,3.68E-01
central nervous system development (GO:0007417),14,4,2.57,+,1.55,2.58E-01
ribosomal subunit export from nucleus (GO:0000054),7,2,1.29,+,1.55,3.68E-01
establishment of spindle localization (GO:0051293),7,2,1.29,+,1.55,3.68E-01
mitotic spindle assembly checkpoint (GO:0007094),7,2,1.29,+,1.55,3.68E-01
negative regulation of mitotic metaphase/anaphase transition (GO:0045841),7,2,1.29,+,1.55,3.68E-01
negative regulation of mitotic nuclear division (GO:0045839),7,2,1.29,+,1.55,3.68E-01
COPII-coated vesicle budding (GO:0090114),7,2,1.29,+,1.55,3.68E-01
regulation of anatomical structure morphogenesis (GO:0022603),14,4,2.57,+,1.55,2.58E-01
nucleobase-containing small molecule metabolic process (GO:0055086),92,26,16.91,+,1.54,2.29E-02
regulation of RNA splicing (GO:0043484),32,9,5.88,+,1.53,1.40E-01
organic hydroxy compound metabolic process (GO:1901615),32,9,5.88,+,1.53,1.40E-01
signal transduction by protein phosphorylation (GO:0023014),25,7,4.59,+,1.52,1.81E-01
protein dephosphorylation (GO:0006470),25,7,4.59,+,1.52,1.81E-01
carboxylic acid catabolic process (GO:0046395),25,7,4.59,+,1.52,1.81E-01
organic acid catabolic process (GO:0016054),25,7,4.59,+,1.52,1.81E-01
regulation of mRNA metabolic process (GO:1903311),36,10,6.62,+,1.51,1.32E-01
cellular respiration (GO:0045333),36,10,6.62,+,1.51,1.32E-01
response to radiation (GO:0009314),18,5,3.31,+,1.51,2.39E-01
