anion transmembrane transport (GO:0098656),29,10,4.65,+,2.15,2.06E-02
nucleoside diphosphate phosphorylation (GO:0006165),32,11,5.13,+,2.15,1.60E-02
nucleotide phosphorylation (GO:0046939),32,11,5.13,+,2.15,1.60E-02
positive regulation of cell cycle (GO:0045787),6,2,0.96,+,2.08,2.50E-01
positive regulation of cellular component organization (GO:0051130),24,8,3.84,+,2.08,4.23E-02
peptidyl-threonine phosphorylation (GO:0018107),6,2,0.96,+,2.08,2.50E-01
Ras protein signal transduction (GO:0007265),3,1,0.48,+,2.08,3.82E-01
small GTPase mediated signal transduction (GO:0007264),3,1,0.48,+,2.08,3.82E-01
C-terminal protein amino acid modification (GO:0018410),6,2,0.96,+,2.08,2.50E-01
telomere capping (GO:0016233),6,2,0.96,+,2.08,2.50E-01
regulation of cell death (GO:0010941),3,1,0.48,+,2.08,3.82E-01
positive regulation of cell cycle process (GO:0090068),6,2,0.96,+,2.08,2.50E-01
"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",3,1,0.48,+,2.08,3.82E-01
nucleotide-sugar transmembrane transport (GO:0015780),3,1,0.48,+,2.08,3.82E-01
regulation of proteasomal protein catabolic process (GO:0061136),18,6,2.88,+,2.08,7.25E-02
microtubule polymerization (GO:0046785),9,3,1.44,+,2.08,1.77E-01
negative regulation of DNA metabolic process (GO:0051053),9,3,1.44,+,2.08,1.77E-01
positive regulation of transport (GO:0051050),3,1,0.48,+,2.08,3.82E-01
"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)",6,2,0.96,+,2.08,2.50E-01
intracellular mRNA localization (GO:0008298),3,1,0.48,+,2.08,3.82E-01
endonucleolytic cleavage involved in rRNA processing (GO:0000478),6,2,0.96,+,2.08,2.50E-01
triglyceride biosynthetic process (GO:0019432),6,2,0.96,+,2.08,2.50E-01
regulation of telomere maintenance via telomere lengthening (GO:1904356),3,1,0.48,+,2.08,3.82E-01
pseudouridine synthesis (GO:0001522),6,2,0.96,+,2.08,2.50E-01
transcription by RNA polymerase III (GO:0006383),3,1,0.48,+,2.08,3.82E-01
somatic cell DNA recombination (GO:0016444),3,1,0.48,+,2.08,3.82E-01
DNA double-strand break processing (GO:0000729),3,1,0.48,+,2.08,3.82E-01
double-strand break repair via break-induced replication (GO:0000727),6,2,0.96,+,2.08,2.50E-01
regulation of telomere maintenance via telomerase (GO:0032210),3,1,0.48,+,2.08,3.82E-01
regulation of telomere maintenance (GO:0032204),3,1,0.48,+,2.08,3.82E-01
organic cation transport (GO:0015695),3,1,0.48,+,2.08,3.82E-01
copper ion homeostasis (GO:0055070),6,2,0.96,+,2.08,2.50E-01
membrane protein proteolysis (GO:0033619),6,2,0.96,+,2.08,2.50E-01
positive regulation of response to stimulus (GO:0048584),9,3,1.44,+,2.08,1.77E-01
vacuolar protein processing (GO:0006624),6,2,0.96,+,2.08,2.50E-01
regulation of programmed cell death (GO:0043067),3,1,0.48,+,2.08,3.82E-01
protein localization to Golgi apparatus (GO:0034067),3,1,0.48,+,2.08,3.82E-01
protein N-linked glycosylation via asparagine (GO:0018279),6,2,0.96,+,2.08,2.50E-01
hexose metabolic process (GO:0019318),36,12,5.77,+,2.08,1.52E-02
mitotic chromosome condensation (GO:0007076),3,1,0.48,+,2.08,3.82E-01
positive regulation of proteolysis (GO:0045862),18,6,2.88,+,2.08,7.25E-02
post-translational protein modification (GO:0043687),6,2,0.96,+,2.08,2.50E-01
lysosomal transport (GO:0007041),3,1,0.48,+,2.08,3.82E-01
endosome organization (GO:0007032),3,1,0.48,+,2.08,3.82E-01
pattern specification process (GO:0007389),6,2,0.96,+,2.08,2.50E-01
Golgi vesicle budding (GO:0048194),9,3,1.44,+,2.08,1.77E-01
pre-replicative complex assembly involved in nuclear cell cycle DNA replication (GO:0006267),6,2,0.96,+,2.08,2.50E-01
endocytic recycling (GO:0032456),3,1,0.48,+,2.08,3.82E-01
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),18,6,2.88,+,2.08,7.25E-02
pyrimidine nucleotide-sugar transmembrane transport (GO:0090481),3,1,0.48,+,2.08,3.82E-01
cellular copper ion homeostasis (GO:0006878),6,2,0.96,+,2.08,2.50E-01
deadenylation-dependent decapping of nuclear-transcribed mRNA (GO:0000290),3,1,0.48,+,2.08,3.82E-01
protein localization to cytoskeleton (GO:0044380),3,1,0.48,+,2.08,3.82E-01
ribonucleoside diphosphate metabolic process (GO:0009185),31,10,4.97,+,2.01,3.05E-02
alcohol biosynthetic process (GO:0046165),28,9,4.49,+,2.01,3.94E-02
regulation of protein catabolic process (GO:0042176),22,7,3.52,+,1.99,6.70E-02
response to light stimulus (GO:0009416),66,21,10.57,+,1.99,2.95E-03
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050),19,6,3.04,+,1.97,8.83E-02
regulation of cellular protein catabolic process (GO:1903362),19,6,3.04,+,1.97,8.83E-02
regulation of ubiquitin-dependent protein catabolic process (GO:2000058),19,6,3.04,+,1.97,8.83E-02
glucose metabolic process (GO:0006006),16,5,2.56,+,1.95,1.17E-01
microtubule-based movement (GO:0007018),29,9,4.65,+,1.94,4.72E-02
carbohydrate catabolic process (GO:0016052),78,24,12.5,+,1.92,2.39E-03
branched-chain amino acid biosynthetic process (GO:0009082),13,4,2.08,+,1.92,1.58E-01
amino sugar metabolic process (GO:0006040),13,4,2.08,+,1.92,1.58E-01
protein targeting to chloroplast (GO:0045036),10,3,1.6,+,1.87,2.17E-01
autophagy of nucleus (GO:0044804),10,3,1.6,+,1.87,2.17E-01
ceramide metabolic process (GO:0006672),10,3,1.6,+,1.87,2.17E-01
establishment of protein localization to chloroplast (GO:0072596),10,3,1.6,+,1.87,2.17E-01
"RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)",10,3,1.6,+,1.87,2.17E-01
amino acid transmembrane transport (GO:0003333),10,3,1.6,+,1.87,2.17E-01
inner mitochondrial membrane organization (GO:0007007),10,3,1.6,+,1.87,2.17E-01
response to radiation (GO:0009314),70,21,11.21,+,1.87,5.63E-03
lipoprotein biosynthetic process (GO:0042158),34,10,5.45,+,1.84,5.09E-02
transcription preinitiation complex assembly (GO:0070897),17,5,2.72,+,1.84,1.40E-01
RNA polymerase II preinitiation complex assembly (GO:0051123),17,5,2.72,+,1.84,1.40E-01
protein lipidation (GO:0006497),34,10,5.45,+,1.84,5.09E-02
generation of precursor metabolites and energy (GO:0006091),133,39,21.31,+,1.83,3.45E-04
macroautophagy (GO:0016236),24,7,3.84,+,1.82,9.50E-02
lipoprotein metabolic process (GO:0042157),35,10,5.61,+,1.78,5.93E-02
phospholipid biosynthetic process (GO:0008654),28,8,4.49,+,1.78,8.52E-02
nucleic acid phosphodiester bond hydrolysis (GO:0090305),28,8,4.49,+,1.78,8.52E-02
aminoglycan metabolic process (GO:0006022),7,2,1.12,+,1.78,3.09E-01
microtubule polymerization or depolymerization (GO:0031109),14,4,2.24,+,1.78,1.89E-01
regulation of protein localization (GO:0032880),7,2,1.12,+,1.78,3.09E-01
vesicle targeting (GO:0006903),7,2,1.12,+,1.78,3.09E-01
carboxylic acid transport (GO:0046942),28,8,4.49,+,1.78,8.52E-02
morphogenesis of a branching structure (GO:0001763),7,2,1.12,+,1.78,3.09E-01
protein insertion into membrane (GO:0051205),14,4,2.24,+,1.78,1.89E-01
"vesicle targeting, to, from or within Golgi (GO:0048199)",7,2,1.12,+,1.78,3.09E-01
poly(A)+ mRNA export from nucleus (GO:0016973),7,2,1.12,+,1.78,3.09E-01
organic acid transport (GO:0015849),28,8,4.49,+,1.78,8.52E-02
response to oxidative stress (GO:0006979),53,15,8.49,+,1.77,2.70E-02
tRNA modification (GO:0006400),32,9,5.13,+,1.76,7.64E-02
monosaccharide metabolic process (GO:0005996),43,12,6.89,+,1.74,4.82E-02
mRNA export from nucleus (GO:0006406),18,5,2.88,+,1.73,1.65E-01
NADP metabolic process (GO:0006739),18,5,2.88,+,1.73,1.65E-01
mRNA transport (GO:0051028),18,5,2.88,+,1.73,1.65E-01
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427),18,5,2.88,+,1.73,1.65E-01
import into nucleus (GO:0051170),29,8,4.65,+,1.72,9.89E-02
protein localization to nucleus (GO:0034504),29,8,4.65,+,1.72,9.89E-02
lipid oxidation (GO:0034440),29,8,4.65,+,1.72,9.89E-02
protein import into nucleus (GO:0006606),29,8,4.65,+,1.72,9.89E-02
establishment of protein localization to membrane (GO:0090150),58,16,9.29,+,1.72,2.80E-02
monocarboxylic acid metabolic process (GO:0032787),139,38,22.27,+,1.71,1.41E-03
mitochondrial respiratory chain complex assembly (GO:0033108),11,3,1.76,+,1.7,2.59E-01
cellular response to misfolded protein (GO:0071218),11,3,1.76,+,1.7,2.59E-01
regulation of reproductive process (GO:2000241),22,6,3.52,+,1.7,1.45E-01
cleavage involved in rRNA processing (GO:0000469),11,3,1.76,+,1.7,2.59E-01
autophagy of mitochondrion (GO:0000422),11,3,1.76,+,1.7,2.59E-01
spindle assembly (GO:0051225),22,6,3.52,+,1.7,1.45E-01
response to wounding (GO:0009611),15,4,2.4,+,1.66,2.22E-01
RNA phosphodiester bond hydrolysis (GO:0090501),15,4,2.4,+,1.66,2.22E-01
shoot system development (GO:0048367),38,10,6.09,+,1.64,8.98E-02
nucleotide-sugar metabolic process (GO:0009225),19,5,3.04,+,1.64,1.92E-01
protein targeting to membrane (GO:0006612),42,11,6.73,+,1.63,8.01E-02
cellular amino acid catabolic process (GO:0009063),46,12,7.37,+,1.63,7.15E-02
alcohol metabolic process (GO:0006066),54,14,8.65,+,1.62,5.73E-02
second-messenger-mediated signaling (GO:0019932),35,9,5.61,+,1.61,1.15E-01
tRNA processing (GO:0008033),43,11,6.89,+,1.6,9.05E-02
response to lipid (GO:0033993),47,12,7.53,+,1.59,8.07E-02
small molecule catabolic process (GO:0044282),122,31,19.55,+,1.59,9.80E-03
organic hydroxy compound biosynthetic process (GO:1901617),71,18,11.37,+,1.58,4.16E-02
glycerolipid biosynthetic process (GO:0045017),20,5,3.2,+,1.56,2.20E-01
amino acid transport (GO:0006865),20,5,3.2,+,1.56,2.20E-01
TOR signaling (GO:0031929),4,1,0.64,+,1.56,4.73E-01
regulation of protein-containing complex assembly (GO:0043254),28,7,4.49,+,1.56,1.67E-01
"vacuole fusion, non-autophagic (GO:0042144)",4,1,0.64,+,1.56,4.73E-01
mitochondrial respiratory chain complex III assembly (GO:0034551),4,1,0.64,+,1.56,4.73E-01
histone methylation (GO:0016571),8,2,1.28,+,1.56,3.67E-01
mitochondrial ATP synthesis coupled electron transport (GO:0042775),16,4,2.56,+,1.56,2.56E-01
"mitochondrial electron transport, cytochrome c to oxygen (GO:0006123)",4,1,0.64,+,1.56,4.73E-01
"mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)",8,2,1.28,+,1.56,3.67E-01
response to gibberellin (GO:0009739),8,2,1.28,+,1.56,3.67E-01
leaf development (GO:0048366),8,2,1.28,+,1.56,3.67E-01
negative regulation of intracellular signal transduction (GO:1902532),4,1,0.64,+,1.56,4.73E-01
C4-dicarboxylate transport (GO:0015740),4,1,0.64,+,1.56,4.73E-01
anatomical structure formation involved in morphogenesis (GO:0048646),8,2,1.28,+,1.56,3.67E-01
cellular response to abiotic stimulus (GO:0071214),4,1,0.64,+,1.56,4.73E-01
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",8,2,1.28,+,1.56,3.67E-01
protein localization to membrane (GO:0072657),76,19,12.18,+,1.56,4.17E-02
aromatic amino acid family catabolic process (GO:0009074),8,2,1.28,+,1.56,3.67E-01
aspartate family amino acid biosynthetic process (GO:0009067),16,4,2.56,+,1.56,2.56E-01
histone exchange (GO:0043486),4,1,0.64,+,1.56,4.73E-01
regulation of cellular localization (GO:0060341),12,3,1.92,+,1.56,3.02E-01
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",8,2,1.28,+,1.56,3.67E-01
maturation of 5.8S rRNA (GO:0000460),12,3,1.92,+,1.56,3.02E-01
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),4,1,0.64,+,1.56,4.73E-01
"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)",4,1,0.64,+,1.56,4.73E-01
G protein-coupled receptor signaling pathway (GO:0007186),4,1,0.64,+,1.56,4.73E-01
"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",4,1,0.64,+,1.56,4.73E-01
carotenoid biosynthetic process (GO:0016117),4,1,0.64,+,1.56,4.73E-01
steroid hormone mediated signaling pathway (GO:0043401),12,3,1.92,+,1.56,3.02E-01
homologous chromosome pairing at meiosis (GO:0007129),4,1,0.64,+,1.56,4.73E-01
nucleobase-containing small molecule biosynthetic process (GO:0034404),8,2,1.28,+,1.56,3.67E-01
cellular response to environmental stimulus (GO:0104004),4,1,0.64,+,1.56,4.73E-01
mitotic DNA replication checkpoint (GO:0033314),4,1,0.64,+,1.56,4.73E-01
flower development (GO:0009908),24,6,3.84,+,1.56,1.91E-01
membrane lipid metabolic process (GO:0006643),28,7,4.49,+,1.56,1.67E-01
nucleus organization (GO:0006997),12,3,1.92,+,1.56,3.02E-01
response to steroid hormone (GO:0048545),12,3,1.92,+,1.56,3.02E-01
posttranslational protein targeting to endoplasmic reticulum membrane (GO:0006620),4,1,0.64,+,1.56,4.73E-01
interstrand cross-link repair (GO:0036297),4,1,0.64,+,1.56,4.73E-01
cell fate specification (GO:0001708),4,1,0.64,+,1.56,4.73E-01
regulation of cAMP-mediated signaling (GO:0043949),4,1,0.64,+,1.56,4.73E-01
histone lysine methylation (GO:0034968),4,1,0.64,+,1.56,4.73E-01
intrinsic apoptotic signaling pathway (GO:0097193),4,1,0.64,+,1.56,4.73E-01
apoptotic signaling pathway (GO:0097190),4,1,0.64,+,1.56,4.73E-01
cellular response to steroid hormone stimulus (GO:0071383),12,3,1.92,+,1.56,3.02E-01
mitotic DNA replication (GO:1902969),4,1,0.64,+,1.56,4.73E-01
nucleotide transport (GO:0006862),4,1,0.64,+,1.56,4.73E-01
response to metal ion (GO:0010038),8,2,1.28,+,1.56,3.67E-01
homologous chromosome segregation (GO:0045143),4,1,0.64,+,1.56,4.73E-01
thylakoid membrane organization (GO:0010027),4,1,0.64,+,1.56,4.73E-01
carbohydrate metabolic process (GO:0005975),215,53,34.44,+,1.54,1.84E-03
protein polyubiquitination (GO:0000209),65,16,10.41,+,1.54,6.42E-02
intracellular signal transduction (GO:0035556),188,46,30.12,+,1.53,4.00E-03
nucleoside triphosphate metabolic process (GO:0009141),45,11,7.21,+,1.53,1.14E-01
regulation of mRNA metabolic process (GO:1903311),41,10,6.57,+,1.52,1.28E-01
regulation of cellular component biogenesis (GO:0044087),33,8,5.29,+,1.51,1.65E-01
nuclear transport (GO:0051169),58,14,9.29,+,1.51,8.91E-02
monocarboxylic acid catabolic process (GO:0072329),29,7,4.65,+,1.51,1.88E-01
regulation of response to stress (GO:0080134),29,7,4.65,+,1.51,1.88E-01
autophagy (GO:0006914),29,7,4.65,+,1.51,1.88E-01
nucleocytoplasmic transport (GO:0006913),58,14,9.29,+,1.51,8.91E-02
process utilizing autophagic mechanism (GO:0061919),29,7,4.65,+,1.51,1.88E-01
microtubule-based process (GO:0007017),112,27,17.94,+,1.5,2.68E-02
carboxylic acid catabolic process (GO:0046395),79,19,12.66,+,1.5,5.66E-02
organic acid catabolic process (GO:0016054),79,19,12.66,+,1.5,5.66E-02
folic acid-containing compound metabolic process (GO:0006760),25,6,4.01,+,1.5,2.16E-01
protein localization to endoplasmic reticulum (GO:0070972),25,6,4.01,+,1.5,2.16E-01
vacuole organization (GO:0007033),25,6,4.01,+,1.5,2.16E-01
fatty acid beta-oxidation (GO:0006635),21,5,3.36,+,1.49,2.49E-01
clathrin-dependent endocytosis (GO:0072583),21,5,3.36,+,1.49,2.49E-01
Golgi to vacuole transport (GO:0006896),21,5,3.36,+,1.49,2.49E-01
glucose 6-phosphate metabolic process (GO:0051156),17,4,2.72,+,1.47,2.91E-01
ATP synthesis coupled electron transport (GO:0042773),17,4,2.72,+,1.47,2.91E-01
negative regulation of cellular protein metabolic process (GO:0032269),34,8,5.45,+,1.47,1.84E-01
sphingolipid metabolic process (GO:0006665),17,4,2.72,+,1.47,2.91E-01
autophagosome assembly (GO:0000045),17,4,2.72,+,1.47,2.91E-01
autophagosome organization (GO:1905037),17,4,2.72,+,1.47,2.91E-01
negative regulation of protein metabolic process (GO:0051248),34,8,5.45,+,1.47,1.84E-01
endoplasmic reticulum organization (GO:0007029),17,4,2.72,+,1.47,2.91E-01
response to chemical (GO:0042221),260,61,41.65,+,1.46,2.67E-03
ATP metabolic process (GO:0046034),64,15,10.25,+,1.46,9.68E-02
response to inorganic substance (GO:0010035),47,11,7.53,+,1.46,1.40E-01
cellular amino acid biosynthetic process (GO:0008652),107,25,17.14,+,1.46,4.33E-02
alpha-amino acid metabolic process (GO:1901605),137,32,21.95,+,1.46,2.52E-02
calcium-mediated signaling (GO:0019722),30,7,4.81,+,1.46,2.10E-01
catabolic process (GO:0009056),691,161,110.7,+,1.45,2.40E-06
nucleoside triphosphate biosynthetic process (GO:0009142),43,10,6.89,+,1.45,1.58E-01
nucleobase-containing small molecule metabolic process (GO:0055086),186,43,29.8,+,1.44,1.29E-02
RNA methylation (GO:0001510),26,6,4.17,+,1.44,2.41E-01
late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511),13,3,2.08,+,1.44,3.46E-01
pteridine-containing compound metabolic process (GO:0042558),26,6,4.17,+,1.44,2.41E-01
mitochondrial membrane organization (GO:0007006),13,3,2.08,+,1.44,3.46E-01
proteasomal protein catabolic process (GO:0010498),178,41,28.52,+,1.44,1.57E-02
mRNA catabolic process (GO:0006402),48,11,7.69,+,1.43,1.54E-01
spindle organization (GO:0007051),35,8,5.61,+,1.43,2.04E-01
organelle disassembly (GO:1903008),22,5,3.52,+,1.42,2.79E-01
rRNA modification (GO:0000154),22,5,3.52,+,1.42,2.79E-01
sterol biosynthetic process (GO:0016126),22,5,3.52,+,1.42,2.79E-01
cellular carbohydrate metabolic process (GO:0044262),119,27,19.06,+,1.42,4.94E-02
nucleoside phosphate metabolic process (GO:0006753),150,34,24.03,+,1.41,3.11E-02
organophosphate metabolic process (GO:0019637),256,58,41.01,+,1.41,6.67E-03
post-embryonic development (GO:0009791),53,12,8.49,+,1.41,1.50E-01
protein ubiquitination (GO:0016567),159,36,25.47,+,1.41,2.76E-02
microtubule cytoskeleton organization (GO:0000226),84,19,13.46,+,1.41,8.90E-02
organic substance catabolic process (GO:1901575),646,146,103.49,+,1.41,3.08E-05
