regulation of adenylate cyclase activity (GO:0045761),1,1,0.65,+,1.54,4.78E-01
positive regulation of cell communication (GO:0010647),2,2,1.3,+,1.54,3.74E-01
meiotic DNA double-strand break formation (GO:0042138),1,1,0.65,+,1.54,4.78E-01
phospholipid dephosphorylation (GO:0046839),2,2,1.3,+,1.54,3.74E-01
positive regulation of DNA repair (GO:0045739),3,3,1.95,+,1.54,3.10E-01
chromosome localization (GO:0050000),4,4,2.6,+,1.54,2.65E-01
epithelium development (GO:0060429),1,1,0.65,+,1.54,4.78E-01
regulation of cell shape (GO:0008360),2,2,1.3,+,1.54,3.74E-01
regulation of mitotic sister chromatid separation (GO:0010965),10,10,6.51,+,1.54,1.23E-01
positive regulation of signaling (GO:0023056),2,2,1.3,+,1.54,3.74E-01
regulation of macroautophagy (GO:0016241),1,1,0.65,+,1.54,4.78E-01
cell-cell signaling (GO:0007267),1,1,0.65,+,1.54,4.78E-01
specification of symmetry (GO:0009799),1,1,0.65,+,1.54,4.78E-01
C-terminal protein amino acid modification (GO:0018410),2,2,1.3,+,1.54,3.74E-01
replication fork processing (GO:0031297),1,1,0.65,+,1.54,4.78E-01
mitochondrial respiratory chain complex II assembly (GO:0034553),2,2,1.3,+,1.54,3.74E-01
hormone biosynthetic process (GO:0042446),1,1,0.65,+,1.54,4.78E-01
positive regulation of cell division (GO:0051781),1,1,0.65,+,1.54,4.78E-01
positive regulation of protein serine/threonine kinase activity (GO:0071902),1,1,0.65,+,1.54,4.78E-01
endosome to lysosome transport (GO:0008333),1,1,0.65,+,1.54,4.78E-01
nucleolar large rRNA transcription by RNA polymerase I (GO:0042790),1,1,0.65,+,1.54,4.78E-01
positive regulation of TOR signaling (GO:0032008),1,1,0.65,+,1.54,4.78E-01
regulation of cyclase activity (GO:0031279),1,1,0.65,+,1.54,4.78E-01
histone deacetylation (GO:0016575),3,3,1.95,+,1.54,3.10E-01
response to cold (GO:0009409),1,1,0.65,+,1.54,4.78E-01
negative regulation of phosphatase activity (GO:0010923),1,1,0.65,+,1.54,4.78E-01
regulation of phosphatase activity (GO:0010921),4,4,2.6,+,1.54,2.65E-01
protein deacylation (GO:0035601),3,3,1.95,+,1.54,3.10E-01
negative regulation of protein phosphorylation (GO:0001933),4,4,2.6,+,1.54,2.65E-01
"mitochondrial electron transport, succinate to ubiquinone (GO:0006121)",1,1,0.65,+,1.54,4.78E-01
protein localization to kinetochore (GO:0034501),2,2,1.3,+,1.54,3.74E-01
regulation of circadian rhythm (GO:0042752),1,1,0.65,+,1.54,4.78E-01
protein deacetylation (GO:0006476),3,3,1.95,+,1.54,3.10E-01
energy reserve metabolic process (GO:0006112),2,2,1.3,+,1.54,3.74E-01
negative regulation of protein kinase activity (GO:0006469),2,2,1.3,+,1.54,3.74E-01
negative regulation of chromosome separation (GO:1905819),6,6,3.9,+,1.54,2.00E-01
regulation of chromosome separation (GO:1905818),10,10,6.51,+,1.54,1.23E-01
intra-S DNA damage checkpoint (GO:0031573),4,4,2.6,+,1.54,2.65E-01
regulation of translational initiation (GO:0006446),3,3,1.95,+,1.54,3.10E-01
nucleotide-sugar transmembrane transport (GO:0015780),2,2,1.3,+,1.54,3.74E-01
positive regulation of intracellular signal transduction (GO:1902533),2,2,1.3,+,1.54,3.74E-01
attachment of spindle microtubules to kinetochore (GO:0008608),5,5,3.25,+,1.54,2.29E-01
positive regulation of transcription elongation from RNA polymerase II promoter (GO:0032968),2,2,1.3,+,1.54,3.74E-01
mitotic spindle assembly (GO:0090307),2,2,1.3,+,1.54,3.74E-01
positive regulation of response to DNA damage stimulus (GO:2001022),4,4,2.6,+,1.54,2.65E-01
phosphatidylcholine metabolic process (GO:0046470),1,1,0.65,+,1.54,4.78E-01
circadian regulation of gene expression (GO:0032922),1,1,0.65,+,1.54,4.78E-01
morphogenesis of an epithelium (GO:0002009),1,1,0.65,+,1.54,4.78E-01
autophagosome maturation (GO:0097352),1,1,0.65,+,1.54,4.78E-01
cellular response to abiotic stimulus (GO:0071214),4,4,2.6,+,1.54,2.65E-01
positive regulation of cell cycle G1/S phase transition (GO:1902808),1,1,0.65,+,1.54,4.78E-01
activation of MAPK activity (GO:0000187),1,1,0.65,+,1.54,4.78E-01
vesicle cytoskeletal trafficking (GO:0099518),3,3,1.95,+,1.54,3.10E-01
glycogen metabolic process (GO:0005977),2,2,1.3,+,1.54,3.74E-01
cellular response to amino acid starvation (GO:0034198),2,2,1.3,+,1.54,3.74E-01
aromatic amino acid family catabolic process (GO:0009074),1,1,0.65,+,1.54,4.78E-01
response to ionizing radiation (GO:0010212),3,3,1.95,+,1.54,3.10E-01
kinetochore organization (GO:0051383),2,2,1.3,+,1.54,3.74E-01
kinetochore assembly (GO:0051382),1,1,0.65,+,1.54,4.78E-01
macromolecule deacylation (GO:0098732),3,3,1.95,+,1.54,3.10E-01
regulation of RNA stability (GO:0043487),1,1,0.65,+,1.54,4.78E-01
actin filament bundle assembly (GO:0051017),2,2,1.3,+,1.54,3.74E-01
cell surface receptor signaling pathway involved in cell-cell signaling (GO:1905114),1,1,0.65,+,1.54,4.78E-01
negative regulation of mitotic sister chromatid segregation (GO:0033048),6,6,3.9,+,1.54,2.00E-01
negative regulation of sister chromatid segregation (GO:0033046),6,6,3.9,+,1.54,2.00E-01
secondary metabolite biosynthetic process (GO:0044550),1,1,0.65,+,1.54,4.78E-01
negative regulation of transferase activity (GO:0051348),2,2,1.3,+,1.54,3.74E-01
cilium or flagellum-dependent cell motility (GO:0001539),10,10,6.51,+,1.54,1.23E-01
negative regulation of hydrolase activity (GO:0051346),1,1,0.65,+,1.54,4.78E-01
"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",6,6,3.9,+,1.54,2.00E-01
regulation of lyase activity (GO:0051339),1,1,0.65,+,1.54,4.78E-01
regulation of autophagosome maturation (GO:1901096),1,1,0.65,+,1.54,4.78E-01
cell surface receptor signaling pathway (GO:0007166),2,2,1.3,+,1.54,3.74E-01
establishment or maintenance of cell polarity (GO:0007163),2,2,1.3,+,1.54,3.74E-01
cellular glucan metabolic process (GO:0006073),4,4,2.6,+,1.54,2.65E-01
microtubule anchoring (GO:0034453),4,4,2.6,+,1.54,2.65E-01
attachment of mitotic spindle microtubules to kinetochore (GO:0051315),4,4,2.6,+,1.54,2.65E-01
localization of cell (GO:0051674),12,12,7.81,+,1.54,9.84E-02
metaphase plate congression (GO:0051310),4,4,2.6,+,1.54,2.65E-01
secondary metabolic process (GO:0019748),1,1,0.65,+,1.54,4.78E-01
sterol biosynthetic process (GO:0016126),5,5,3.25,+,1.54,2.29E-01
meiotic chromosome separation (GO:0051307),6,6,3.9,+,1.54,2.00E-01
mitotic sister chromatid separation (GO:0051306),11,11,7.16,+,1.54,1.10E-01
positive regulation of MAPK cascade (GO:0043410),1,1,0.65,+,1.54,4.78E-01
chromosome separation (GO:0051304),19,19,12.36,+,1.54,4.74E-02
establishment of chromosome localization (GO:0051303),4,4,2.6,+,1.54,2.65E-01
positive regulation of translational initiation (GO:0045948),2,2,1.3,+,1.54,3.74E-01
negative regulation of phosphorylation (GO:0042326),4,4,2.6,+,1.54,2.65E-01
carotenoid biosynthetic process (GO:0016117),1,1,0.65,+,1.54,4.78E-01
cell migration (GO:0016477),1,1,0.65,+,1.54,4.78E-01
negative regulation of MAPK cascade (GO:0043409),1,1,0.65,+,1.54,4.78E-01
negative regulation of MAP kinase activity (GO:0043407),1,1,0.65,+,1.54,4.78E-01
positive regulation of MAP kinase activity (GO:0043406),1,1,0.65,+,1.54,4.78E-01
negative regulation of mitotic sister chromatid separation (GO:2000816),6,6,3.9,+,1.54,2.00E-01
regulation of hormone levels (GO:0010817),1,1,0.65,+,1.54,4.78E-01
glycosaminoglycan biosynthetic process (GO:0006024),3,3,1.95,+,1.54,3.10E-01
aminoglycan biosynthetic process (GO:0006023),3,3,1.95,+,1.54,3.10E-01
aminoglycan metabolic process (GO:0006022),3,3,1.95,+,1.54,3.10E-01
cellular response to environmental stimulus (GO:0104004),4,4,2.6,+,1.54,2.65E-01
mitotic DNA replication checkpoint (GO:0033314),5,5,3.25,+,1.54,2.29E-01
negative regulation of kinase activity (GO:0033673),2,2,1.3,+,1.54,3.74E-01
L-alpha-amino acid transmembrane transport (GO:1902475),3,3,1.95,+,1.54,3.10E-01
response to toxic substance (GO:0009636),3,3,1.95,+,1.54,3.10E-01
negative regulation of chromosome segregation (GO:0051985),6,6,3.9,+,1.54,2.00E-01
actin filament depolymerization (GO:0030042),1,1,0.65,+,1.54,4.78E-01
negative regulation of metaphase/anaphase transition of cell cycle (GO:1902100),6,6,3.9,+,1.54,2.00E-01
resolution of meiotic recombination intermediates (GO:0000712),4,4,2.6,+,1.54,2.65E-01
regulation of telomere maintenance (GO:0032204),1,1,0.65,+,1.54,4.78E-01
chromatin silencing at telomere (GO:0006348),3,3,1.95,+,1.54,3.10E-01
positive regulation of signal transduction (GO:0009967),2,2,1.3,+,1.54,3.74E-01
DNA replication-independent nucleosome organization (GO:0034724),3,3,1.95,+,1.54,3.10E-01
steroid biosynthetic process (GO:0006694),5,5,3.25,+,1.54,2.29E-01
membrane protein proteolysis (GO:0033619),2,2,1.3,+,1.54,3.74E-01
positive regulation of response to stimulus (GO:0048584),6,6,3.9,+,1.54,2.00E-01
chlorophyll metabolic process (GO:0015994),3,3,1.95,+,1.54,3.10E-01
clathrin-dependent endocytosis (GO:0072583),4,4,2.6,+,1.54,2.65E-01
protein processing involved in protein targeting to mitochondrion (GO:0006627),1,1,0.65,+,1.54,4.78E-01
cellular response to light stimulus (GO:0071482),1,1,0.65,+,1.54,4.78E-01
interstrand cross-link repair (GO:0036297),4,4,2.6,+,1.54,2.65E-01
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),1,1,0.65,+,1.54,4.78E-01
regulation of extrinsic apoptotic signaling pathway (GO:2001236),1,1,0.65,+,1.54,4.78E-01
positive regulation of cell motility (GO:2000147),1,1,0.65,+,1.54,4.78E-01
regulation of cell motility (GO:2000145),1,1,0.65,+,1.54,4.78E-01
cilium movement (GO:0003341),17,17,11.06,+,1.54,5.81E-02
production of miRNAs involved in gene silencing by miRNA (GO:0035196),1,1,0.65,+,1.54,4.78E-01
gene silencing by miRNA (GO:0035195),1,1,0.65,+,1.54,4.78E-01
rhythmic process (GO:0048511),2,2,1.3,+,1.54,3.74E-01
cell motility (GO:0048870),12,12,7.81,+,1.54,9.84E-02
response to cadmium ion (GO:0046686),1,1,0.65,+,1.54,4.78E-01
cilium movement involved in cell motility (GO:0060294),3,3,1.95,+,1.54,3.10E-01
regulation of cell differentiation (GO:0045595),2,2,1.3,+,1.54,3.74E-01
cilium-dependent cell motility (GO:0060285),10,10,6.51,+,1.54,1.23E-01
very long-chain fatty acid metabolic process (GO:0000038),2,2,1.3,+,1.54,3.74E-01
protein N-linked glycosylation via asparagine (GO:0018279),2,2,1.3,+,1.54,3.74E-01
beta-glucan biosynthetic process (GO:0051274),1,1,0.65,+,1.54,4.78E-01
positive regulation of cellular component movement (GO:0051272),1,1,0.65,+,1.54,4.78E-01
regulation of cellular component movement (GO:0051270),2,2,1.3,+,1.54,3.74E-01
protein depolymerization (GO:0051261),4,4,2.6,+,1.54,2.65E-01
regulation of exit from mitosis (GO:0007096),1,1,0.65,+,1.54,4.78E-01
mitotic spindle assembly checkpoint (GO:0007094),6,6,3.9,+,1.54,2.00E-01
metaphase/anaphase transition of mitotic cell cycle (GO:0007091),10,10,6.51,+,1.54,1.23E-01
Golgi to plasma membrane protein transport (GO:0043001),2,2,1.3,+,1.54,3.74E-01
mitotic metaphase plate congression (GO:0007080),4,4,2.6,+,1.54,2.65E-01
peptidoglycan biosynthetic process (GO:0009252),3,3,1.95,+,1.54,3.10E-01
glucan biosynthetic process (GO:0009250),1,1,0.65,+,1.54,4.78E-01
Wnt signaling pathway (GO:0016055),1,1,0.65,+,1.54,4.78E-01
negative regulation of DNA replication (GO:0008156),3,3,1.95,+,1.54,3.10E-01
cell cycle DNA replication (GO:0044786),11,11,7.16,+,1.54,1.10E-01
metaphase/anaphase transition of cell cycle (GO:0044784),10,10,6.51,+,1.54,1.23E-01
peptidyl-arginine methylation (GO:0018216),1,1,0.65,+,1.54,4.78E-01
nuclear DNA replication (GO:0033260),11,11,7.16,+,1.54,1.10E-01
cytoskeleton-dependent cytokinesis (GO:0061640),3,3,1.95,+,1.54,3.10E-01
post-translational protein modification (GO:0043687),3,3,1.95,+,1.54,3.10E-01
cell cycle arrest (GO:0007050),3,3,1.95,+,1.54,3.10E-01
protein K11-linked ubiquitination (GO:0070979),5,5,3.25,+,1.54,2.29E-01
lysosomal transport (GO:0007041),3,3,1.95,+,1.54,3.10E-01
mitochondrial calcium ion homeostasis (GO:0051560),2,2,1.3,+,1.54,3.74E-01
negative regulation of mitotic metaphase/anaphase transition (GO:0045841),6,6,3.9,+,1.54,2.00E-01
regulation of phosphoprotein phosphatase activity (GO:0043666),3,3,1.95,+,1.54,3.10E-01
negative regulation of mitotic nuclear division (GO:0045839),6,6,3.9,+,1.54,2.00E-01
pattern specification process (GO:0007389),1,1,0.65,+,1.54,4.78E-01
establishment of planar polarity (GO:0001736),1,1,0.65,+,1.54,4.78E-01
microtubule depolymerization (GO:0007019),1,1,0.65,+,1.54,4.78E-01
determination of left/right symmetry (GO:0007368),1,1,0.65,+,1.54,4.78E-01
positive regulation of locomotion (GO:0040017),1,1,0.65,+,1.54,4.78E-01
regulation of locomotion (GO:0040012),1,1,0.65,+,1.54,4.78E-01
locomotion (GO:0040011),12,12,7.81,+,1.54,9.84E-02
negative regulation of catabolic process (GO:0009895),1,1,0.65,+,1.54,4.78E-01
regulation of DNA replication (GO:0006275),6,6,3.9,+,1.54,2.00E-01
DNA replication initiation (GO:0006270),15,15,9.76,+,1.54,7.14E-02
tissue development (GO:0009888),1,1,0.65,+,1.54,4.78E-01
pre-replicative complex assembly involved in nuclear cell cycle DNA replication (GO:0006267),5,5,3.25,+,1.54,2.29E-01
transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery (GO:0000972),3,3,1.95,+,1.54,3.10E-01
positive regulation of cytokinesis (GO:0032467),1,1,0.65,+,1.54,4.78E-01
intraciliary retrograde transport (GO:0035721),3,3,1.95,+,1.54,3.10E-01
carbohydrate derivative transport (GO:1901264),3,3,1.95,+,1.54,3.10E-01
cyclic-nucleotide-mediated signaling (GO:0019935),1,1,0.65,+,1.54,4.78E-01
mitochondrial RNA processing (GO:0000963),1,1,0.65,+,1.54,4.78E-01
cAMP-mediated signaling (GO:0019933),1,1,0.65,+,1.54,4.78E-01
second-messenger-mediated signaling (GO:0019932),1,1,0.65,+,1.54,4.78E-01
histone H4 acetylation (GO:0043967),3,3,1.95,+,1.54,3.10E-01
determination of bilateral symmetry (GO:0009855),1,1,0.65,+,1.54,4.78E-01
pyrimidine nucleotide-sugar transmembrane transport (GO:0090481),2,2,1.3,+,1.54,3.74E-01
negative regulation of cellular catabolic process (GO:0031330),1,1,0.65,+,1.54,4.78E-01
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192),1,1,0.65,+,1.54,4.78E-01
extrinsic apoptotic signaling pathway (GO:0097191),1,1,0.65,+,1.54,4.78E-01
cell morphogenesis (GO:0000902),4,4,2.6,+,1.54,2.65E-01
circadian rhythm (GO:0007623),2,2,1.3,+,1.54,3.74E-01
Golgi to endosome transport (GO:0006895),1,1,0.65,+,1.54,4.78E-01
glycosaminoglycan metabolic process (GO:0030203),3,3,1.95,+,1.54,3.10E-01
mitotic DNA replication (GO:1902969),6,6,3.9,+,1.54,2.00E-01
cell fate commitment (GO:0045165),2,2,1.3,+,1.54,3.74E-01
axonemal dynein complex assembly (GO:0070286),5,5,3.25,+,1.54,2.29E-01
mitochondrial calcium ion transmembrane transport (GO:0006851),2,2,1.3,+,1.54,3.74E-01
cell-cell signaling by wnt (GO:0198738),1,1,0.65,+,1.54,4.78E-01
response to metal ion (GO:0010038),3,3,1.95,+,1.54,3.10E-01
chloroplast fission (GO:0010020),2,2,1.3,+,1.54,3.74E-01
inner dynein arm assembly (GO:0036159),1,1,0.65,+,1.54,4.78E-01
outer dynein arm assembly (GO:0036158),3,3,1.95,+,1.54,3.10E-01
glucan metabolic process (GO:0044042),4,4,2.6,+,1.54,2.65E-01
cortical actin cytoskeleton organization (GO:0030866),1,1,0.65,+,1.54,4.78E-01
cortical cytoskeleton organization (GO:0030865),3,3,1.95,+,1.54,3.10E-01
L-amino acid transport (GO:0015807),3,3,1.95,+,1.54,3.10E-01
neutral amino acid transport (GO:0015804),1,1,0.65,+,1.54,4.78E-01
regulation of cell morphogenesis (GO:0022604),2,2,1.3,+,1.54,3.74E-01
regulation of anatomical structure morphogenesis (GO:0022603),2,2,1.3,+,1.54,3.74E-01
protein localization to cytoskeleton (GO:0044380),2,2,1.3,+,1.54,3.74E-01
cilium organization (GO:0044782),61,60,39.69,+,1.51,1.54E-03
microtubule-based transport (GO:0099111),57,56,37.09,+,1.51,2.21E-03
protein transport along microtubule (GO:0098840),56,55,36.44,+,1.51,2.41E-03
transport along microtubule (GO:0010970),56,55,36.44,+,1.51,2.41E-03
intraciliary transport (GO:0042073),56,55,36.44,+,1.51,2.41E-03
microtubule bundle formation (GO:0001578),56,55,36.44,+,1.51,2.41E-03
microtubule-based protein transport (GO:0099118),56,55,36.44,+,1.51,2.41E-03
protein localization to cilium (GO:0061512),53,52,34.48,+,1.51,3.16E-03
"vesicle targeting, trans-Golgi to periciliary membrane compartment (GO:0097712)",50,49,32.53,+,1.51,4.13E-03
cilium assembly (GO:0060271),50,49,32.53,+,1.51,4.13E-03
ciliary transition zone assembly (GO:1905349),50,49,32.53,+,1.51,4.13E-03
intraciliary transport involved in cilium assembly (GO:0035735),50,49,32.53,+,1.51,4.13E-03
axoneme assembly (GO:0035082),50,49,32.53,+,1.51,4.13E-03
cell projection organization (GO:0030030),67,64,43.59,+,1.47,2.17E-03
plasma membrane bounded cell projection organization (GO:0120036),66,63,42.94,+,1.47,2.37E-03
DNA-dependent DNA replication (GO:0006261),44,42,28.63,+,1.47,1.11E-02
cytoskeleton-dependent intracellular transport (GO:0030705),65,62,42.29,+,1.47,2.58E-03
maturation of 5.8S rRNA (GO:0000460),21,20,13.66,+,1.46,6.34E-02
photosynthesis (GO:0015979),21,20,13.66,+,1.46,6.34E-02
movement of cell or subcellular component (GO:0006928),101,96,65.72,+,1.46,2.56E-04
microtubule-based movement (GO:0007018),96,91,62.46,+,1.46,3.94E-04
cell projection assembly (GO:0030031),56,53,36.44,+,1.45,5.75E-03
plasma membrane bounded cell projection assembly (GO:0120031),55,52,35.79,+,1.45,6.29E-03
chromosome segregation (GO:0007059),53,50,34.48,+,1.45,7.52E-03
nuclear chromosome segregation (GO:0098813),48,45,31.23,+,1.44,1.18E-02
microtubule polymerization or depolymerization (GO:0031109),16,15,10.41,+,1.44,1.06E-01
DNA replication (GO:0006260),47,44,30.58,+,1.44,1.29E-02
establishment of vesicle localization (GO:0051650),58,54,37.74,+,1.43,7.25E-03
vesicle localization (GO:0051648),58,54,37.74,+,1.43,7.25E-03
establishment of organelle localization (GO:0051656),71,66,46.2,+,1.43,3.44E-03
sister chromatid segregation (GO:0000819),42,39,27.33,+,1.43,2.04E-02
actin cytoskeleton organization (GO:0030036),14,13,9.11,+,1.43,1.32E-01
actin filament-based process (GO:0030029),14,13,9.11,+,1.43,1.32E-01
meiotic chromosome segregation (GO:0045132),14,13,9.11,+,1.43,1.32E-01
vesicle targeting (GO:0006903),55,51,35.79,+,1.43,9.47E-03
"vesicle targeting, to, from or within Golgi (GO:0048199)",55,51,35.79,+,1.43,9.47E-03
protein-containing complex localization (GO:0031503),92,85,59.86,+,1.42,1.22E-03
response to light stimulus (GO:0009416),26,24,16.92,+,1.42,6.05E-02
microtubule polymerization (GO:0046785),13,12,8.46,+,1.42,1.48E-01
rRNA methylation (GO:0031167),13,12,8.46,+,1.42,1.48E-01
mitotic sister chromatid segregation (GO:0000070),37,34,24.07,+,1.41,3.23E-02
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",12,11,7.81,+,1.41,1.65E-01
chromatin silencing (GO:0006342),12,11,7.81,+,1.41,1.65E-01
negative regulation of chromosome organization (GO:2001251),12,11,7.81,+,1.41,1.65E-01
actin filament organization (GO:0007015),12,11,7.81,+,1.41,1.65E-01
"negative regulation of gene expression, epigenetic (GO:0045814)",12,11,7.81,+,1.41,1.65E-01
cytoskeleton organization (GO:0007010),140,128,91.09,+,1.41,1.39E-04
rRNA modification (GO:0000154),23,21,14.97,+,1.4,8.13E-02
microtubule-based process (GO:0007017),169,154,109.96,+,1.4,3.73E-05
microtubule cytoskeleton organization (GO:0000226),123,112,80.03,+,1.4,3.97E-04
ceramide metabolic process (GO:0006672),11,10,7.16,+,1.4,1.86E-01
spliceosomal snRNP assembly (GO:0000387),11,10,7.16,+,1.4,1.86E-01
snRNA metabolic process (GO:0016073),11,10,7.16,+,1.4,1.86E-01
centrosome cycle (GO:0007098),11,10,7.16,+,1.4,1.86E-01
microtubule organizing center organization (GO:0031023),11,10,7.16,+,1.4,1.86E-01
meiotic cell cycle process (GO:1903046),31,28,20.17,+,1.39,5.67E-02
meiotic nuclear division (GO:0140013),31,28,20.17,+,1.39,5.67E-02
meiotic cell cycle (GO:0051321),31,28,20.17,+,1.39,5.67E-02
rRNA base methylation (GO:0070475),10,9,6.51,+,1.38,2.09E-01
"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)",10,9,6.51,+,1.38,2.09E-01
reciprocal meiotic recombination (GO:0007131),10,9,6.51,+,1.38,2.09E-01
homologous recombination (GO:0035825),10,9,6.51,+,1.38,2.09E-01
amino acid transmembrane transport (GO:0003333),10,9,6.51,+,1.38,2.09E-01
centrosome duplication (GO:0051298),10,9,6.51,+,1.38,2.09E-01
regulation of sister chromatid segregation (GO:0033045),19,17,12.36,+,1.38,1.22E-01
regulation of chromosome segregation (GO:0051983),19,17,12.36,+,1.38,1.22E-01
regulation of mitotic nuclear division (GO:0007088),19,17,12.36,+,1.38,1.22E-01
ceramide biosynthetic process (GO:0046513),9,8,5.86,+,1.37,2.36E-01
carbohydrate derivative catabolic process (GO:1901136),9,8,5.86,+,1.37,2.36E-01
regulation of mitotic sister chromatid segregation (GO:0033047),18,16,11.71,+,1.37,1.35E-01
cell division (GO:0051301),18,16,11.71,+,1.37,1.35E-01
ribosomal subunit export from nucleus (GO:0000054),9,8,5.86,+,1.37,2.36E-01
centriole replication (GO:0007099),9,8,5.86,+,1.37,2.36E-01
protein polymerization (GO:0051258),18,16,11.71,+,1.37,1.35E-01
spindle organization (GO:0007051),27,24,17.57,+,1.37,8.31E-02
reproductive process (GO:0022414),35,31,22.77,+,1.36,5.77E-02
reproduction (GO:0000003),35,31,22.77,+,1.36,5.77E-02
double-strand break repair via homologous recombination (GO:0000724),43,38,27.98,+,1.36,4.06E-02
pseudouridine synthesis (GO:0001522),17,15,11.06,+,1.36,1.50E-01
"RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)",17,15,11.06,+,1.36,1.50E-01
DNA biosynthetic process (GO:0071897),57,50,37.09,+,1.35,2.45E-02
double-strand break repair (GO:0006302),56,49,36.44,+,1.34,2.67E-02
chromatin organization involved in regulation of transcription (GO:0034401),16,14,10.41,+,1.34,1.67E-01
transcription by RNA polymerase I (GO:0006360),8,7,5.21,+,1.34,2.68E-01
negative regulation of protein modification process (GO:0031400),8,7,5.21,+,1.34,2.68E-01
DNA unwinding involved in DNA replication (GO:0006268),8,7,5.21,+,1.34,2.68E-01
pyrimidine nucleotide biosynthetic process (GO:0006221),8,7,5.21,+,1.34,2.68E-01
pyrimidine nucleotide metabolic process (GO:0006220),8,7,5.21,+,1.34,2.68E-01
rRNA processing (GO:0006364),110,96,71.57,+,1.34,3.25E-03
organelle localization (GO:0051640),86,75,55.96,+,1.34,8.46E-03
rRNA metabolic process (GO:0016072),115,100,74.83,+,1.34,3.01E-03
positive regulation of cell cycle (GO:0045787),15,13,9.76,+,1.33,1.86E-01
positive regulation of cell cycle process (GO:0090068),15,13,9.76,+,1.33,1.86E-01
telomere maintenance (GO:0000723),15,13,9.76,+,1.33,1.86E-01
telomere organization (GO:0032200),15,13,9.76,+,1.33,1.86E-01
chromatin organization involved in negative regulation of transcription (GO:0097549),15,13,9.76,+,1.33,1.86E-01
anatomical structure homeostasis (GO:0060249),15,13,9.76,+,1.33,1.86E-01
post-Golgi vesicle-mediated transport (GO:0006892),15,13,9.76,+,1.33,1.86E-01
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289),7,6,4.55,+,1.32,3.06E-01
M phase (GO:0000279),14,12,9.11,+,1.32,2.08E-01
glucose 6-phosphate metabolic process (GO:0051156),7,6,4.55,+,1.32,3.06E-01
negative regulation of cellular component organization (GO:0051129),14,12,9.11,+,1.32,2.08E-01
negative regulation of organelle organization (GO:0010639),14,12,9.11,+,1.32,2.08E-01
negative regulation of nuclear division (GO:0051784),7,6,4.55,+,1.32,3.06E-01
protein O-linked glycosylation (GO:0006493),14,12,9.11,+,1.32,2.08E-01
regulation of actin filament-based process (GO:0032970),7,6,4.55,+,1.32,3.06E-01
regulation of actin cytoskeleton organization (GO:0032956),7,6,4.55,+,1.32,3.06E-01
NADP metabolic process (GO:0006739),14,12,9.11,+,1.32,2.08E-01
meiosis I cell cycle phase (GO:0098764),14,12,9.11,+,1.32,2.08E-01
meiotic cell cycle phase (GO:0098762),14,12,9.11,+,1.32,2.08E-01
