regulation of membrane permeability (GO:0090559),4,2,0.78,+,2.56,1.84E-01
vacuolar protein processing (GO:0006624),4,2,0.78,+,2.56,1.84E-01
regulation of exit from mitosis (GO:0007096),2,1,0.39,+,2.56,3.23E-01
vitamin transmembrane transport (GO:0035461),2,1,0.39,+,2.56,3.23E-01
peptidyl-arginine methylation (GO:0018216),2,1,0.39,+,2.56,3.23E-01
establishment of mitotic spindle localization (GO:0040001),8,4,1.56,+,2.56,7.37E-02
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),2,1,0.39,+,2.56,3.23E-01
mitochondrial protein processing (GO:0034982),8,4,1.56,+,2.56,7.37E-02
choline transport (GO:0015871),4,2,0.78,+,2.56,1.84E-01
Golgi to endosome transport (GO:0006895),2,1,0.39,+,2.56,3.23E-01
steroid biosynthetic process (GO:0006694),23,11,4.49,+,2.45,6.55E-03
microtubule polymerization (GO:0046785),19,9,3.71,+,2.43,1.39E-02
phospholipid biosynthetic process (GO:0008654),55,26,10.74,+,2.42,5.46E-05
cleavage involved in rRNA processing (GO:0000469),15,7,2.93,+,2.39,3.00E-02
regulation of lipid metabolic process (GO:0019216),28,13,5.47,+,2.38,4.22E-03
cell cycle DNA replication (GO:0044786),13,6,2.54,+,2.36,4.46E-02
nuclear DNA replication (GO:0033260),13,6,2.54,+,2.36,4.46E-02
nucleus organization (GO:0006997),24,11,4.69,+,2.35,8.81E-03
double-strand break repair via break-induced replication (GO:0000727),11,5,2.15,+,2.33,6.70E-02
cholesterol homeostasis (GO:0042632),11,5,2.15,+,2.33,6.70E-02
neuron migration (GO:0001764),11,5,2.15,+,2.33,6.70E-02
negative regulation of neuron death (GO:1901215),11,5,2.15,+,2.33,6.70E-02
cellular response to insulin stimulus (GO:0032869),31,14,6.05,+,2.31,3.89E-03
membrane lipid metabolic process (GO:0006643),71,32,13.87,+,2.31,2.05E-05
mitochondrial respiratory chain complex assembly (GO:0033108),20,9,3.91,+,2.3,1.86E-02
mitochondrial membrane organization (GO:0007006),20,9,3.91,+,2.3,1.86E-02
purine ribonucleoside monophosphate metabolic process (GO:0009167),9,4,1.76,+,2.28,1.02E-01
purine nucleoside monophosphate metabolic process (GO:0009126),9,4,1.76,+,2.28,1.02E-01
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),9,4,1.76,+,2.28,1.02E-01
intracellular pH reduction (GO:0051452),9,4,1.76,+,2.28,1.02E-01
heme biosynthetic process (GO:0006783),9,4,1.76,+,2.28,1.02E-01
pigment biosynthetic process (GO:0046148),18,8,3.52,+,2.28,2.73E-02
membrane lipid biosynthetic process (GO:0046467),54,24,10.55,+,2.28,2.52E-04
negative regulation of autophagy (GO:0010507),9,4,1.76,+,2.28,1.02E-01
establishment of cell polarity (GO:0030010),18,8,3.52,+,2.28,2.73E-02
regulation of cellular response to transforming growth factor beta stimulus (GO:1903844),9,4,1.76,+,2.28,1.02E-01
very long-chain fatty acid metabolic process (GO:0000038),18,8,3.52,+,2.28,2.73E-02
pH reduction (GO:0045851),9,4,1.76,+,2.28,1.02E-01
vacuolar acidification (GO:0007035),9,4,1.76,+,2.28,1.02E-01
nucleotide-excision repair (GO:0006289),27,12,5.27,+,2.28,8.05E-03
energy reserve metabolic process (GO:0006112),16,7,3.12,+,2.24,4.01E-02
glycogen metabolic process (GO:0005977),16,7,3.12,+,2.24,4.01E-02
cellular glucan metabolic process (GO:0006073),16,7,3.12,+,2.24,4.01E-02
response to insulin (GO:0032868),32,14,6.25,+,2.24,5.09E-03
glucan metabolic process (GO:0044042),16,7,3.12,+,2.24,4.01E-02
phosphorylation of RNA polymerase II C-terminal domain (GO:0070816),7,3,1.37,+,2.19,1.59E-01
cristae formation (GO:0042407),7,3,1.37,+,2.19,1.59E-01
N-terminal protein amino acid acetylation (GO:0006474),7,3,1.37,+,2.19,1.59E-01
alcohol biosynthetic process (GO:0046165),35,15,6.84,+,2.19,4.60E-03
glutathione metabolic process (GO:0006749),28,12,5.47,+,2.19,1.05E-02
rRNA base methylation (GO:0070475),7,3,1.37,+,2.19,1.59E-01
peptidyl-lysine trimethylation (GO:0018023),7,3,1.37,+,2.19,1.59E-01
type I interferon signaling pathway (GO:0060337),7,3,1.37,+,2.19,1.59E-01
cognition (GO:0050890),7,3,1.37,+,2.19,1.59E-01
phosphatidylinositol biosynthetic process (GO:0006661),28,12,5.47,+,2.19,1.05E-02
epidermal cell differentiation (GO:0009913),7,3,1.37,+,2.19,1.59E-01
protein localization to cell surface (GO:0034394),7,3,1.37,+,2.19,1.59E-01
response to type I interferon (GO:0034340),7,3,1.37,+,2.19,1.59E-01
melanosome organization (GO:0032438),7,3,1.37,+,2.19,1.59E-01
pyrimidine nucleobase catabolic process (GO:0006208),7,3,1.37,+,2.19,1.59E-01
phospholipid dephosphorylation (GO:0046839),26,11,5.08,+,2.17,1.51E-02
glycerophospholipid biosynthetic process (GO:0046474),38,16,7.42,+,2.16,4.14E-03
glycolipid metabolic process (GO:0006664),38,16,7.42,+,2.16,4.14E-03
nucleoside phosphate catabolic process (GO:1901292),19,8,3.71,+,2.16,3.57E-02
sphingolipid catabolic process (GO:0030149),12,5,2.34,+,2.13,8.89E-02
cellular response to misfolded protein (GO:0071218),12,5,2.34,+,2.13,8.89E-02
glycogen biosynthetic process (GO:0005978),12,5,2.34,+,2.13,8.89E-02
response to ionizing radiation (GO:0010212),12,5,2.34,+,2.13,8.89E-02
pigmentation (GO:0043473),12,5,2.34,+,2.13,8.89E-02
nuclear envelope organization (GO:0006998),12,5,2.34,+,2.13,8.89E-02
DNA replication checkpoint (GO:0000076),12,5,2.34,+,2.13,8.89E-02
glucan biosynthetic process (GO:0009250),12,5,2.34,+,2.13,8.89E-02
protein quality control for misfolded or incompletely synthesized proteins (GO:0006515),12,5,2.34,+,2.13,8.89E-02
glycerolipid biosynthetic process (GO:0045017),53,22,10.35,+,2.13,1.06E-03
fatty acid biosynthetic process (GO:0006633),41,17,8.01,+,2.12,3.71E-03
'de novo' protein folding (GO:0006458),17,7,3.32,+,2.11,5.22E-02
sphingolipid metabolic process (GO:0006665),51,21,9.96,+,2.11,1.49E-03
liposaccharide metabolic process (GO:1903509),39,16,7.62,+,2.1,5.26E-03
cellular response to peptide (GO:1901653),44,18,8.59,+,2.09,3.31E-03
secondary alcohol metabolic process (GO:1902652),22,9,4.3,+,2.09,3.15E-02
cellular response to peptide hormone stimulus (GO:0071375),44,18,8.59,+,2.09,3.31E-03
ATP-dependent chromatin remodeling (GO:0043044),27,11,5.27,+,2.09,1.93E-02
lipid biosynthetic process (GO:0008610),167,68,32.61,+,2.08,3.54E-08
monocarboxylic acid biosynthetic process (GO:0072330),47,19,9.18,+,2.07,2.95E-03
nucleoside triphosphate catabolic process (GO:0009143),5,2,0.98,+,2.05,2.56E-01
skin development (GO:0043588),5,2,0.98,+,2.05,2.56E-01
negative regulation of DNA repair (GO:0045738),5,2,0.98,+,2.05,2.56E-01
C-terminal protein amino acid modification (GO:0018410),5,2,0.98,+,2.05,2.56E-01
carbohydrate derivative catabolic process (GO:1901136),45,18,8.79,+,2.05,4.16E-03
sphingolipid biosynthetic process (GO:0030148),35,14,6.84,+,2.05,1.06E-02
mRNA export from nucleus (GO:0006406),30,12,5.86,+,2.05,1.70E-02
mitochondrion distribution (GO:0048311),5,2,0.98,+,2.05,2.56E-01
aspartate family amino acid biosynthetic process (GO:0009067),10,4,1.95,+,2.05,1.34E-01
snRNA processing (GO:0016180),15,6,2.93,+,2.05,7.69E-02
"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)",10,4,1.95,+,2.05,1.34E-01
triglyceride biosynthetic process (GO:0019432),15,6,2.93,+,2.05,7.69E-02
snRNA 3'-end processing (GO:0034472),15,6,2.93,+,2.05,7.69E-02
nucleobase-containing small molecule biosynthetic process (GO:0034404),25,10,4.88,+,2.05,2.77E-02
quaternary ammonium group transport (GO:0015697),5,2,0.98,+,2.05,2.56E-01
chromatin silencing at telomere (GO:0006348),5,2,0.98,+,2.05,2.56E-01
DNA duplex unwinding (GO:0032508),15,6,2.93,+,2.05,7.69E-02
IMP metabolic process (GO:0046040),5,2,0.98,+,2.05,2.56E-01
protein processing involved in protein targeting to mitochondrion (GO:0006627),5,2,0.98,+,2.05,2.56E-01
interstrand cross-link repair (GO:0036297),10,4,1.95,+,2.05,1.34E-01
organic hydroxy compound biosynthetic process (GO:1901617),50,20,9.76,+,2.05,2.63E-03
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427),30,12,5.86,+,2.05,1.70E-02
negative regulation of double-strand break repair (GO:2000780),5,2,0.98,+,2.05,2.56E-01
positive regulation of immunoglobulin mediated immune response (GO:0002891),5,2,0.98,+,2.05,2.56E-01
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043328),5,2,0.98,+,2.05,2.56E-01
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197),15,6,2.93,+,2.05,7.69E-02
basic amino acid transport (GO:0015802),5,2,0.98,+,2.05,2.56E-01
iron ion transport (GO:0006826),20,8,3.91,+,2.05,4.56E-02
glycolipid biosynthetic process (GO:0009247),28,11,5.47,+,2.01,2.43E-02
neutral amino acid transport (GO:0015804),23,9,4.49,+,2,3.98E-02
cellular amino acid biosynthetic process (GO:0008652),36,14,7.03,+,1.99,1.32E-02
acyl-CoA metabolic process (GO:0006637),36,14,7.03,+,1.99,1.32E-02
snRNA metabolic process (GO:0016073),18,7,3.52,+,1.99,6.64E-02
mRNA transport (GO:0051028),31,12,6.05,+,1.98,2.12E-02
regulation of protein dephosphorylation (GO:0035304),13,5,2.54,+,1.97,1.14E-01
spindle localization (GO:0051653),13,5,2.54,+,1.97,1.14E-01
vesicle transport along microtubule (GO:0047496),13,5,2.54,+,1.97,1.14E-01
establishment of spindle localization (GO:0051293),13,5,2.54,+,1.97,1.14E-01
ceramide metabolic process (GO:0006672),34,13,6.64,+,1.96,1.86E-02
pigment metabolic process (GO:0042440),21,8,4.1,+,1.95,5.73E-02
chaperone-mediated protein folding (GO:0061077),21,8,4.1,+,1.95,5.73E-02
phosphatidylinositol metabolic process (GO:0046488),74,28,14.45,+,1.94,9.85E-04
establishment or maintenance of bipolar cell polarity (GO:0061245),16,6,3.12,+,1.92,9.69E-02
endothelial cell differentiation (GO:0045446),8,3,1.56,+,1.92,2.07E-01
DNA geometric change (GO:0032392),16,6,3.12,+,1.92,9.69E-02
DNA synthesis involved in DNA repair (GO:0000731),8,3,1.56,+,1.92,2.07E-01
negative regulation of cell motility (GO:2000146),16,6,3.12,+,1.92,9.69E-02
endosome organization (GO:0007032),8,3,1.56,+,1.92,2.07E-01
establishment or maintenance of apical/basal cell polarity (GO:0035088),16,6,3.12,+,1.92,9.69E-02
negative regulation of Ras protein signal transduction (GO:0046580),8,3,1.56,+,1.92,2.07E-01
protein localization to extracellular region (GO:0071692),35,13,6.84,+,1.9,2.28E-02
cellular modified amino acid metabolic process (GO:0006575),62,23,12.11,+,1.9,3.33E-03
protein localization to nucleus (GO:0034504),54,20,10.55,+,1.9,5.98E-03
small molecule biosynthetic process (GO:0044283),176,65,34.37,+,1.89,1.83E-06
organelle transport along microtubule (GO:0072384),19,7,3.71,+,1.89,8.26E-02
posttranscriptional gene silencing (GO:0016441),19,7,3.71,+,1.89,8.26E-02
phospholipid metabolic process (GO:0006644),133,49,25.97,+,1.89,3.35E-05
post-transcriptional gene silencing by RNA (GO:0035194),19,7,3.71,+,1.89,8.26E-02
neuron death (GO:0070997),19,7,3.71,+,1.89,8.26E-02
gene silencing by RNA (GO:0031047),19,7,3.71,+,1.89,8.26E-02
ceramide biosynthetic process (GO:0046513),22,8,4.3,+,1.86,7.07E-02
cytochrome complex assembly (GO:0017004),11,4,2.15,+,1.86,1.71E-01
protein demethylation (GO:0006482),11,4,2.15,+,1.86,1.71E-01
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",11,4,2.15,+,1.86,1.71E-01
response to peptide hormone (GO:0043434),55,20,10.74,+,1.86,7.22E-03
transcription by RNA polymerase III (GO:0006383),11,4,2.15,+,1.86,1.71E-01
regulation of cyclin-dependent protein kinase activity (GO:1904029),25,9,4.88,+,1.84,6.06E-02
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),25,9,4.88,+,1.84,6.06E-02
fatty acid metabolic process (GO:0006631),134,48,26.17,+,1.83,7.71E-05
rRNA methylation (GO:0031167),14,5,2.73,+,1.83,1.42E-01
response to peptide (GO:1901652),56,20,10.94,+,1.83,8.67E-03
regulation of neuron death (GO:1901214),14,5,2.73,+,1.83,1.42E-01
sulfur compound metabolic process (GO:0006790),115,41,22.46,+,1.83,2.68E-04
glycerophospholipid metabolic process (GO:0006650),101,36,19.72,+,1.83,6.10E-04
macroautophagy (GO:0016236),62,22,12.11,+,1.82,6.60E-03
triglyceride metabolic process (GO:0006641),31,11,6.05,+,1.82,4.48E-02
carboxylic acid biosynthetic process (GO:0046394),96,34,18.75,+,1.81,9.41E-04
organic acid biosynthetic process (GO:0016053),96,34,18.75,+,1.81,9.41E-04
tRNA methylation (GO:0030488),17,6,3.32,+,1.81,1.19E-01
establishment of protein localization to extracellular region (GO:0035592),34,12,6.64,+,1.81,3.86E-02
protein secretion (GO:0009306),34,12,6.64,+,1.81,3.86E-02
steroid metabolic process (GO:0008202),54,19,10.55,+,1.8,1.19E-02
RNA methylation (GO:0001510),37,13,7.23,+,1.8,3.33E-02
rRNA modification (GO:0000154),20,7,3.91,+,1.79,1.01E-01
myeloid cell differentiation (GO:0030099),20,7,3.91,+,1.79,1.01E-01
glycerolipid metabolic process (GO:0046486),140,49,27.34,+,1.79,1.12E-04
DNA damage checkpoint (GO:0000077),23,8,4.49,+,1.78,8.58E-02
glycerolipid catabolic process (GO:0046503),26,9,5.08,+,1.77,7.31E-02
organophosphate biosynthetic process (GO:0090407),183,63,35.74,+,1.76,2.13E-05
developmental cell growth (GO:0048588),32,11,6.25,+,1.76,5.36E-02
response to radiation (GO:0009314),35,12,6.84,+,1.76,4.61E-02
peptide secretion (GO:0002790),38,13,7.42,+,1.75,3.97E-02
organelle disassembly (GO:1903008),38,13,7.42,+,1.75,3.97E-02
cellular amino acid metabolic process (GO:0006520),129,44,25.19,+,1.75,4.09E-04
alcohol metabolic process (GO:0006066),88,30,17.19,+,1.75,3.10E-03
carbohydrate catabolic process (GO:0016052),44,15,8.59,+,1.75,2.96E-02
cellular lipid metabolic process (GO:0044255),362,123,70.7,+,1.74,7.51E-09
monocarboxylic acid metabolic process (GO:0032787),183,62,35.74,+,1.73,3.85E-05
tRNA metabolic process (GO:0006399),92,31,17.97,+,1.73,3.17E-03
mRNA polyadenylation (GO:0006378),21,7,4.1,+,1.71,1.21E-01
autophagosome assembly (GO:0000045),42,14,8.2,+,1.71,4.04E-02
autophagosome organization (GO:1905037),42,14,8.2,+,1.71,4.04E-02
"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)",27,9,5.27,+,1.71,8.72E-02
nucleotide catabolic process (GO:0009166),15,5,2.93,+,1.71,1.73E-01
mitochondrial fusion (GO:0008053),9,3,1.76,+,1.71,2.58E-01
nucleoside diphosphate metabolic process (GO:0009132),33,11,6.44,+,1.71,6.36E-02
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),9,3,1.76,+,1.71,2.58E-01
dendritic spine organization (GO:0097061),9,3,1.76,+,1.71,2.58E-01
axon extension (GO:0048675),27,9,5.27,+,1.71,8.72E-02
acylglycerol catabolic process (GO:0046464),15,5,2.93,+,1.71,1.73E-01
neutral lipid catabolic process (GO:0046461),15,5,2.93,+,1.71,1.73E-01
negative regulation of small GTPase mediated signal transduction (GO:0051058),9,3,1.76,+,1.71,2.58E-01
stress fiber assembly (GO:0043149),9,3,1.76,+,1.71,2.58E-01
neuron projection extension (GO:1990138),30,10,5.86,+,1.71,7.44E-02
"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)",9,3,1.76,+,1.71,2.58E-01
endonucleolytic cleavage involved in rRNA processing (GO:0000478),9,3,1.76,+,1.71,2.58E-01
insulin receptor signaling pathway (GO:0008286),18,6,3.52,+,1.71,1.44E-01
establishment or maintenance of cell polarity (GO:0007163),54,18,10.55,+,1.71,2.25E-02
epidermis development (GO:0008544),9,3,1.76,+,1.71,2.58E-01
transcription initiation from RNA polymerase II promoter (GO:0006367),27,9,5.27,+,1.71,8.72E-02
transcription by RNA polymerase I (GO:0006360),9,3,1.76,+,1.71,2.58E-01
contractile actin filament bundle assembly (GO:0030038),9,3,1.76,+,1.71,2.58E-01
organic cation transport (GO:0015695),15,5,2.93,+,1.71,1.73E-01
mitochondrial translation (GO:0032543),18,6,3.52,+,1.71,1.44E-01
mitotic recombination (GO:0006312),9,3,1.76,+,1.71,2.58E-01
late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511),15,5,2.93,+,1.71,1.73E-01
negative regulation of cell migration (GO:0030336),15,5,2.93,+,1.71,1.73E-01
positive regulation of cell growth (GO:0030307),9,3,1.76,+,1.71,2.58E-01
regulation of muscle contraction (GO:0006937),9,3,1.76,+,1.71,2.58E-01
negative regulation of cellular component movement (GO:0051271),36,12,7.03,+,1.71,5.46E-02
hexose metabolic process (GO:0019318),36,12,7.03,+,1.71,5.46E-02
developmental growth involved in morphogenesis (GO:0060560),33,11,6.44,+,1.71,6.36E-02
mitotic DNA damage checkpoint (GO:0044773),15,5,2.93,+,1.71,1.73E-01
protein K11-linked ubiquitination (GO:0070979),9,3,1.76,+,1.71,2.58E-01
regulation of phosphoprotein phosphatase activity (GO:0043666),9,3,1.76,+,1.71,2.58E-01
negative regulation of locomotion (GO:0040013),36,12,7.03,+,1.71,5.46E-02
COPII-coated vesicle budding (GO:0090114),15,5,2.93,+,1.71,1.73E-01
intermediate filament cytoskeleton organization (GO:0045104),12,4,2.34,+,1.71,2.10E-01
heme metabolic process (GO:0042168),12,4,2.34,+,1.71,2.10E-01
transcription preinitiation complex assembly (GO:0070897),12,4,2.34,+,1.71,2.10E-01
negative regulation of NF-kappaB transcription factor activity (GO:0032088),6,2,1.17,+,1.71,3.27E-01
positive regulation of DNA replication (GO:0045740),3,1,0.59,+,1.71,4.43E-01
negative regulation of protein dephosphorylation (GO:0035308),3,1,0.59,+,1.71,4.43E-01
carbohydrate transmembrane transport (GO:0034219),3,1,0.59,+,1.71,4.43E-01
positive regulation of cell division (GO:0051781),3,1,0.59,+,1.71,4.43E-01
response to UV (GO:0009411),6,2,1.17,+,1.71,3.27E-01
digestion (GO:0007586),6,2,1.17,+,1.71,3.27E-01
regulation of glucose metabolic process (GO:0010906),12,4,2.34,+,1.71,2.10E-01
"mitochondrial electron transport, succinate to ubiquinone (GO:0006121)",3,1,0.59,+,1.71,4.43E-01
negative regulation of response to DNA damage stimulus (GO:2001021),6,2,1.17,+,1.71,3.27E-01
protein insertion into mitochondrial inner membrane (GO:0045039),3,1,0.59,+,1.71,4.43E-01
regulation of double-strand break repair via homologous recombination (GO:0010569),3,1,0.59,+,1.71,4.43E-01
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124),6,2,1.17,+,1.71,3.27E-01
toll-like receptor 4 signaling pathway (GO:0034142),3,1,0.59,+,1.71,4.43E-01
intracellular mRNA localization (GO:0008298),3,1,0.59,+,1.71,4.43E-01
positive regulation of immunoglobulin production (GO:0002639),3,1,0.59,+,1.71,4.43E-01
liver development (GO:0001889),3,1,0.59,+,1.71,4.43E-01
positive regulation of natural killer cell mediated cytotoxicity (GO:0045954),3,1,0.59,+,1.71,4.43E-01
insulin secretion (GO:0030073),6,2,1.17,+,1.71,3.27E-01
positive regulation of cell-substrate adhesion (GO:0010811),6,2,1.17,+,1.71,3.27E-01
somatic recombination of immunoglobulin gene segments (GO:0016447),3,1,0.59,+,1.71,4.43E-01
prostaglandin metabolic process (GO:0006693),12,4,2.34,+,1.71,2.10E-01
mitochondrial cytochrome c oxidase assembly (GO:0033617),6,2,1.17,+,1.71,3.27E-01
protein stabilization (GO:0050821),12,4,2.34,+,1.71,2.10E-01
AMP metabolic process (GO:0046033),6,2,1.17,+,1.71,3.27E-01
melanocyte differentiation (GO:0030318),3,1,0.59,+,1.71,4.43E-01
protein targeting to vacuole (GO:0006623),24,8,4.69,+,1.71,1.03E-01
sterol transport (GO:0015918),12,4,2.34,+,1.71,2.10E-01
plasma membrane phospholipid scrambling (GO:0017121),12,4,2.34,+,1.71,2.10E-01
translesion synthesis (GO:0019985),6,2,1.17,+,1.71,3.27E-01
inner mitochondrial membrane organization (GO:0007007),12,4,2.34,+,1.71,2.10E-01
positive regulation of cytokinesis (GO:0032467),3,1,0.59,+,1.71,4.43E-01
execution phase of apoptosis (GO:0097194),12,4,2.34,+,1.71,2.10E-01
negative regulation of double-strand break repair via homologous recombination (GO:2000042),3,1,0.59,+,1.71,4.43E-01
mitochondrial calcium ion transmembrane transport (GO:0006851),3,1,0.59,+,1.71,4.43E-01
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),6,2,1.17,+,1.71,3.27E-01
dicarboxylic acid transport (GO:0006835),6,2,1.17,+,1.71,3.27E-01
organophosphate metabolic process (GO:0019637),358,119,69.92,+,1.7,4.11E-08
organic hydroxy compound metabolic process (GO:1901615),121,40,23.63,+,1.69,1.27E-03
nucleoside phosphate metabolic process (GO:0006753),189,62,36.91,+,1.68,9.26E-05
import into nucleus (GO:0051170),49,16,9.57,+,1.67,3.51E-02
organophosphate catabolic process (GO:0046434),49,16,9.57,+,1.67,3.51E-02
protein import into nucleus (GO:0006606),49,16,9.57,+,1.67,3.51E-02
carboxylic acid metabolic process (GO:0019752),340,111,66.4,+,1.67,2.71E-07
