negative regulation of chromosome segregation (GO:0051985),11,4,1.53,+,2.61,7.00E-02
neuron migration (GO:0001764),11,4,1.53,+,2.61,7.00E-02
negative regulation of neuron death (GO:1901215),11,4,1.53,+,2.61,7.00E-02
protein O-linked glycosylation (GO:0006493),14,5,1.95,+,2.56,4.85E-02
autophagy of mitochondrion (GO:0000422),28,10,3.91,+,2.56,6.92E-03
autophagy of nucleus (GO:0044804),14,5,1.95,+,2.56,4.85E-02
heparan sulfate proteoglycan metabolic process (GO:0030201),14,5,1.95,+,2.56,4.85E-02
actin cytoskeleton reorganization (GO:0031532),17,6,2.37,+,2.53,3.39E-02
endoplasmic reticulum unfolded protein response (GO:0030968),26,9,3.63,+,2.48,1.22E-02
purine ribonucleoside monophosphate metabolic process (GO:0009167),9,3,1.26,+,2.39,1.33E-01
purine nucleoside monophosphate metabolic process (GO:0009126),9,3,1.26,+,2.39,1.33E-01
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),9,3,1.26,+,2.39,1.33E-01
intracellular pH reduction (GO:0051452),9,3,1.26,+,2.39,1.33E-01
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),9,3,1.26,+,2.39,1.33E-01
stress fiber assembly (GO:0043149),9,3,1.26,+,2.39,1.33E-01
insulin receptor signaling pathway (GO:0008286),18,6,2.51,+,2.39,4.27E-02
negative regulation of autophagy (GO:0010507),9,3,1.26,+,2.39,1.33E-01
transcription by RNA polymerase I (GO:0006360),9,3,1.26,+,2.39,1.33E-01
contractile actin filament bundle assembly (GO:0030038),9,3,1.26,+,2.39,1.33E-01
regulation of cellular response to transforming growth factor beta stimulus (GO:1903844),9,3,1.26,+,2.39,1.33E-01
amino sugar catabolic process (GO:0046348),9,3,1.26,+,2.39,1.33E-01
establishment of spindle orientation (GO:0051294),9,3,1.26,+,2.39,1.33E-01
mitotic spindle assembly checkpoint (GO:0007094),9,3,1.26,+,2.39,1.33E-01
pH reduction (GO:0045851),9,3,1.26,+,2.39,1.33E-01
negative regulation of mitotic metaphase/anaphase transition (GO:0045841),9,3,1.26,+,2.39,1.33E-01
vacuolar acidification (GO:0007035),9,3,1.26,+,2.39,1.33E-01
negative regulation of NF-kappaB transcription factor activity (GO:0032088),6,2,0.84,+,2.39,2.05E-01
purine nucleobase biosynthetic process (GO:0009113),6,2,0.84,+,2.39,2.05E-01
positive regulation of DNA replication (GO:0045740),3,1,0.42,+,2.39,3.42E-01
carbohydrate transmembrane transport (GO:0034219),3,1,0.42,+,2.39,3.42E-01
"synaptic transmission, cholinergic (GO:0007271)",6,2,0.84,+,2.39,2.05E-01
replication fork processing (GO:0031297),6,2,0.84,+,2.39,2.05E-01
positive regulation of cell division (GO:0051781),3,1,0.42,+,2.39,3.42E-01
branched-chain amino acid biosynthetic process (GO:0009082),3,1,0.42,+,2.39,3.42E-01
kinetochore organization (GO:0051383),6,2,0.84,+,2.39,2.05E-01
intracellular mRNA localization (GO:0008298),3,1,0.42,+,2.39,3.42E-01
snRNA processing (GO:0016180),15,5,2.09,+,2.39,6.14E-02
triglyceride biosynthetic process (GO:0019432),15,5,2.09,+,2.39,6.14E-02
snRNA 3'-end processing (GO:0034472),15,5,2.09,+,2.39,6.14E-02
liver development (GO:0001889),3,1,0.42,+,2.39,3.42E-01
centrosome localization (GO:0051642),6,2,0.84,+,2.39,2.05E-01
actomyosin contractile ring organization (GO:0044837),3,1,0.42,+,2.39,3.42E-01
septin ring organization (GO:0031106),3,1,0.42,+,2.39,3.42E-01
mitochondrial cytochrome c oxidase assembly (GO:0033617),6,2,0.84,+,2.39,2.05E-01
protein stabilization (GO:0050821),12,4,1.67,+,2.39,8.93E-02
AMP metabolic process (GO:0046033),6,2,0.84,+,2.39,2.05E-01
nuclear envelope organization (GO:0006998),12,4,1.67,+,2.39,8.93E-02
response to unfolded protein (GO:0006986),33,11,4.6,+,2.39,7.77E-03
"regulation of DNA-templated transcription, initiation (GO:2000142)",6,2,0.84,+,2.39,2.05E-01
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),6,2,0.84,+,2.39,2.05E-01
septin cytoskeleton organization (GO:0032185),3,1,0.42,+,2.39,3.42E-01
regulation of mitochondrial membrane permeability (GO:0046902),3,1,0.42,+,2.39,3.42E-01
positive regulation of cytokinesis (GO:0032467),3,1,0.42,+,2.39,3.42E-01
carbohydrate derivative transport (GO:1901264),12,4,1.67,+,2.39,8.93E-02
mitochondrial RNA processing (GO:0000963),3,1,0.42,+,2.39,3.42E-01
endocytic recycling (GO:0032456),15,5,2.09,+,2.39,6.14E-02
cellular response to unfolded protein (GO:0034620),33,11,4.6,+,2.39,7.77E-03
actomyosin contractile ring assembly (GO:0000915),3,1,0.42,+,2.39,3.42E-01
assembly of actomyosin apparatus involved in cytokinesis (GO:0000912),3,1,0.42,+,2.39,3.42E-01
actin filament bundle organization (GO:0061572),37,12,5.16,+,2.32,6.87E-03
cellular response to insulin stimulus (GO:0032869),31,10,4.33,+,2.31,1.33E-02
regulation of lipid metabolic process (GO:0019216),28,9,3.91,+,2.3,1.86E-02
microtubule polymerization (GO:0046785),19,6,2.65,+,2.26,5.28E-02
actin filament bundle assembly (GO:0051017),35,11,4.88,+,2.25,1.16E-02
phosphatidylinositol 3-kinase signaling (GO:0014065),16,5,2.23,+,2.24,7.60E-02
response to insulin (GO:0032868),32,10,4.47,+,2.24,1.62E-02
cellular response to topologically incorrect protein (GO:0035967),45,14,6.28,+,2.23,5.28E-03
response to topologically incorrect protein (GO:0035966),45,14,6.28,+,2.23,5.28E-03
spindle localization (GO:0051653),13,4,1.81,+,2.21,1.11E-01
resolution of meiotic recombination intermediates (GO:0000712),13,4,1.81,+,2.21,1.11E-01
establishment of spindle localization (GO:0051293),13,4,1.81,+,2.21,1.11E-01
positive regulation of defense response (GO:0031349),13,4,1.81,+,2.21,1.11E-01
regulation of protein stability (GO:0031647),13,4,1.81,+,2.21,1.11E-01
reciprocal meiotic recombination (GO:0007131),23,7,3.21,+,2.18,4.51E-02
homologous recombination (GO:0035825),23,7,3.21,+,2.18,4.51E-02
endothelial cell proliferation (GO:0001935),10,3,1.4,+,2.15,1.65E-01
aspartate family amino acid biosynthetic process (GO:0009067),10,3,1.4,+,2.15,1.65E-01
non-canonical Wnt signaling pathway (GO:0035567),20,6,2.79,+,2.15,6.42E-02
negative regulation of DNA-binding transcription factor activity (GO:0043433),10,3,1.4,+,2.15,1.65E-01
negative regulation of metaphase/anaphase transition of cell cycle (GO:1902100),10,3,1.4,+,2.15,1.65E-01
Golgi vesicle budding (GO:0048194),20,6,2.79,+,2.15,6.42E-02
nucleus organization (GO:0006997),24,7,3.35,+,2.09,5.41E-02
organelle disassembly (GO:1903008),38,11,5.3,+,2.07,1.99E-02
regulation of lipid biosynthetic process (GO:0046890),14,4,1.95,+,2.05,1.35E-01
purine ribonucleotide catabolic process (GO:0009154),7,2,0.98,+,2.05,2.56E-01
platelet aggregation (GO:0070527),7,2,0.98,+,2.05,2.56E-01
tyrosine phosphorylation of STAT protein (GO:0007260),7,2,0.98,+,2.05,2.56E-01
negative regulation of nuclear division (GO:0051784),14,4,1.95,+,2.05,1.35E-01
translational termination (GO:0006415),7,2,0.98,+,2.05,2.56E-01
ubiquinone biosynthetic process (GO:0006744),7,2,0.98,+,2.05,2.56E-01
rRNA base methylation (GO:0070475),7,2,0.98,+,2.05,2.56E-01
establishment of mitotic spindle orientation (GO:0000132),7,2,0.98,+,2.05,2.56E-01
tetrapyrrole metabolic process (GO:0033013),14,4,1.95,+,2.05,1.35E-01
substrate adhesion-dependent cell spreading (GO:0034446),14,4,1.95,+,2.05,1.35E-01
mRNA polyadenylation (GO:0006378),21,6,2.93,+,2.05,7.69E-02
monovalent inorganic cation homeostasis (GO:0055067),42,12,5.86,+,2.05,1.70E-02
cytokinetic process (GO:0032506),7,2,0.98,+,2.05,2.56E-01
protein targeting to lysosome (GO:0006622),7,2,0.98,+,2.05,2.56E-01
posttranslational protein targeting to endoplasmic reticulum membrane (GO:0006620),7,2,0.98,+,2.05,2.56E-01
autophagosome assembly (GO:0000045),42,12,5.86,+,2.05,1.70E-02
autophagosome organization (GO:1905037),42,12,5.86,+,2.05,1.70E-02
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531),7,2,0.98,+,2.05,2.56E-01
regulation of neuron death (GO:1901214),14,4,1.95,+,2.05,1.35E-01
regulation of B cell proliferation (GO:0030888),7,2,0.98,+,2.05,2.56E-01
RNA 3'-end processing (GO:0031123),53,15,7.4,+,2.03,9.03E-03
regulation of cell projection assembly (GO:0060491),18,5,2.51,+,1.99,1.10E-01
cellular response to chemical stress (GO:0062197),18,5,2.51,+,1.99,1.10E-01
acyl-CoA metabolic process (GO:0006637),36,10,5.02,+,1.99,3.25E-02
very long-chain fatty acid metabolic process (GO:0000038),18,5,2.51,+,1.99,1.10E-01
snRNA metabolic process (GO:0016073),18,5,2.51,+,1.99,1.10E-01
response to endoplasmic reticulum stress (GO:0034976),77,21,10.74,+,1.95,3.53E-03
ribonucleoside monophosphate metabolic process (GO:0009161),11,3,1.53,+,1.95,2.00E-01
ceramide biosynthetic process (GO:0046513),22,6,3.07,+,1.95,9.10E-02
cytochrome complex assembly (GO:0017004),11,3,1.53,+,1.95,2.00E-01
endothelial cell migration (GO:0043542),11,3,1.53,+,1.95,2.00E-01
protein N-linked glycosylation (GO:0006487),33,9,4.6,+,1.95,4.51E-02
protein kinase B signaling (GO:0043491),11,3,1.53,+,1.95,2.00E-01
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",11,3,1.53,+,1.95,2.00E-01
cytoplasmic mRNA processing body assembly (GO:0033962),11,3,1.53,+,1.95,2.00E-01
centrosome duplication (GO:0051298),22,6,3.07,+,1.95,9.10E-02
regulation of protein kinase B signaling (GO:0051896),11,3,1.53,+,1.95,2.00E-01
regulation of cell junction assembly (GO:1901888),11,3,1.53,+,1.95,2.00E-01
cortical cytoskeleton organization (GO:0030865),26,7,3.63,+,1.93,7.55E-02
epithelial cell proliferation (GO:0050673),15,4,2.09,+,1.91,1.60E-01
cleavage involved in rRNA processing (GO:0000469),15,4,2.09,+,1.91,1.60E-01
response to toxic substance (GO:0009636),15,4,2.09,+,1.91,1.60E-01
ceramide metabolic process (GO:0006672),34,9,4.74,+,1.9,5.25E-02
spindle assembly (GO:0051225),34,9,4.74,+,1.9,5.25E-02
protein targeting to ER (GO:0045047),19,5,2.65,+,1.89,1.30E-01
fatty acid catabolic process (GO:0009062),38,10,5.3,+,1.89,4.40E-02
establishment of protein localization to endoplasmic reticulum (GO:0072599),19,5,2.65,+,1.89,1.30E-01
neuron death (GO:0070997),19,5,2.65,+,1.89,1.30E-01
carboxylic acid transport (GO:0046942),96,25,13.4,+,1.87,2.84E-03
organic acid transport (GO:0015849),96,25,13.4,+,1.87,2.84E-03
"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)",27,7,3.77,+,1.86,8.77E-02
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146),27,7,3.77,+,1.86,8.77E-02
cellular response to transforming growth factor beta stimulus (GO:0071560),31,8,4.33,+,1.85,7.27E-02
response to transforming growth factor beta (GO:0071559),31,8,4.33,+,1.85,7.27E-02
transforming growth factor beta receptor signaling pathway (GO:0007179),31,8,4.33,+,1.85,7.27E-02
triglyceride metabolic process (GO:0006641),31,8,4.33,+,1.85,7.27E-02
sphingolipid biosynthetic process (GO:0030148),35,9,4.88,+,1.84,6.06E-02
sphingolipid metabolic process (GO:0006665),51,13,7.12,+,1.83,3.00E-02
cellular amino acid biosynthetic process (GO:0008652),36,9,5.02,+,1.79,6.94E-02
chromosome separation (GO:0051304),36,9,5.02,+,1.79,6.94E-02
endothelial cell differentiation (GO:0045446),8,2,1.12,+,1.79,3.07E-01
regulation of peptide secretion (GO:0002791),16,4,2.23,+,1.79,1.87E-01
negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051),4,1,0.56,+,1.79,4.28E-01
regulation of mitotic sister chromatid separation (GO:0010965),16,4,2.23,+,1.79,1.87E-01
negative regulation of cellular protein catabolic process (GO:1903363),4,1,0.56,+,1.79,4.28E-01
histone deubiquitination (GO:0016578),4,1,0.56,+,1.79,4.28E-01
response to estradiol (GO:0032355),4,1,0.56,+,1.79,4.28E-01
response to nutrient (GO:0007584),4,1,0.56,+,1.79,4.28E-01
signal peptide processing (GO:0006465),8,2,1.12,+,1.79,3.07E-01
negative regulation of proteasomal protein catabolic process (GO:1901799),4,1,0.56,+,1.79,4.28E-01
citrate transport (GO:0015746),4,1,0.56,+,1.79,4.28E-01
steroid catabolic process (GO:0006706),4,1,0.56,+,1.79,4.28E-01
homotypic cell-cell adhesion (GO:0034109),8,2,1.12,+,1.79,3.07E-01
regulation of autophagosome maturation (GO:1901096),4,1,0.56,+,1.79,4.28E-01
regulation of Notch signaling pathway (GO:0008593),16,4,2.23,+,1.79,1.87E-01
kidney development (GO:0001822),8,2,1.12,+,1.79,3.07E-01
positive regulation of peptide hormone secretion (GO:0090277),4,1,0.56,+,1.79,4.28E-01
regulation of peptide hormone secretion (GO:0090276),8,2,1.12,+,1.79,3.07E-01
cytoplasmic microtubule organization (GO:0031122),32,8,4.47,+,1.79,8.36E-02
iron ion homeostasis (GO:0055072),16,4,2.23,+,1.79,1.87E-01
regulation of membrane permeability (GO:0090559),4,1,0.56,+,1.79,4.28E-01
unsaturated fatty acid biosynthetic process (GO:0006636),8,2,1.12,+,1.79,3.07E-01
vacuolar protein processing (GO:0006624),4,1,0.56,+,1.79,4.28E-01
response to oxidative stress (GO:0006979),28,7,3.91,+,1.79,1.01E-01
activation of innate immune response (GO:0002218),4,1,0.56,+,1.79,4.28E-01
regulation of autophagosome assembly (GO:2000785),8,2,1.12,+,1.79,3.07E-01
neurotransmitter receptor transport to postsynaptic membrane (GO:0098969),8,2,1.12,+,1.79,3.07E-01
post-translational protein modification (GO:0043687),8,2,1.12,+,1.79,3.07E-01
base-excision repair (GO:0006284),16,4,2.23,+,1.79,1.87E-01
establishment of mitotic spindle localization (GO:0040001),8,2,1.12,+,1.79,3.07E-01
acrosome reaction (GO:0007340),4,1,0.56,+,1.79,4.28E-01
negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435),4,1,0.56,+,1.79,4.28E-01
positive regulation of NIK/NF-kappaB signaling (GO:1901224),4,1,0.56,+,1.79,4.28E-01
negative regulation of Ras protein signal transduction (GO:0046580),8,2,1.12,+,1.79,3.07E-01
intermediate filament cytoskeleton organization (GO:0045104),12,3,1.67,+,1.79,2.36E-01
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289),12,3,1.67,+,1.79,2.36E-01
heme metabolic process (GO:0042168),12,3,1.67,+,1.79,2.36E-01
urogenital system development (GO:0001655),12,3,1.67,+,1.79,2.36E-01
regulation of intracellular pH (GO:0051453),20,5,2.79,+,1.79,1.51E-01
positive regulation of TOR signaling (GO:0032008),12,3,1.67,+,1.79,2.36E-01
cellular response to misfolded protein (GO:0071218),12,3,1.67,+,1.79,2.36E-01
regulation of mitochondrion organization (GO:0010821),12,3,1.67,+,1.79,2.36E-01
cellular response to peptide (GO:1901653),44,11,6.14,+,1.79,4.84E-02
fatty acid beta-oxidation (GO:0006635),24,6,3.35,+,1.79,1.23E-01
plasma membrane phospholipid scrambling (GO:0017121),12,3,1.67,+,1.79,2.36E-01
protein quality control for misfolded or incompletely synthesized proteins (GO:0006515),12,3,1.67,+,1.79,2.36E-01
cellular response to peptide hormone stimulus (GO:0071375),44,11,6.14,+,1.79,4.84E-02
regulation of autophagy (GO:0010506),49,12,6.84,+,1.76,4.61E-02
carbohydrate derivative catabolic process (GO:1901136),45,11,6.28,+,1.75,5.50E-02
cell-substrate adhesion (GO:0031589),45,11,6.28,+,1.75,5.50E-02
phosphatidylinositol phosphorylation (GO:0046854),33,8,4.6,+,1.74,9.53E-02
hormone-mediated signaling pathway (GO:0009755),33,8,4.6,+,1.74,9.53E-02
cellular monovalent inorganic cation homeostasis (GO:0030004),33,8,4.6,+,1.74,9.53E-02
macroautophagy (GO:0016236),62,15,8.65,+,1.73,3.10E-02
negative regulation of cellular response to growth factor stimulus (GO:0090288),29,7,4.05,+,1.73,1.15E-01
glucose metabolic process (GO:0006006),29,7,4.05,+,1.73,1.15E-01
protein localization to nucleus (GO:0034504),54,13,7.53,+,1.73,4.37E-02
regulation of cyclin-dependent protein kinase activity (GO:1904029),25,6,3.49,+,1.72,1.41E-01
amino sugar metabolic process (GO:0006040),25,6,3.49,+,1.72,1.41E-01
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),25,6,3.49,+,1.72,1.41E-01
fatty acid metabolic process (GO:0006631),134,32,18.7,+,1.71,3.07E-03
pigment metabolic process (GO:0042440),21,5,2.93,+,1.71,1.73E-01
negative regulation of MAPK cascade (GO:0043409),21,5,2.93,+,1.71,1.73E-01
autophagy (GO:0006914),105,25,14.65,+,1.71,8.38E-03
meiosis I cell cycle process (GO:0061982),42,10,5.86,+,1.71,7.44E-02
process utilizing autophagic mechanism (GO:0061919),105,25,14.65,+,1.71,8.38E-03
Golgi to plasma membrane transport (GO:0006893),21,5,2.93,+,1.71,1.73E-01
regulation of system process (GO:0044057),42,10,5.86,+,1.71,7.44E-02
M phase (GO:0000279),38,9,5.3,+,1.7,8.94E-02
peptide secretion (GO:0002790),38,9,5.3,+,1.7,8.94E-02
Notch signaling pathway (GO:0007219),38,9,5.3,+,1.7,8.94E-02
meiosis I cell cycle phase (GO:0098764),38,9,5.3,+,1.7,8.94E-02
meiotic cell cycle phase (GO:0098762),38,9,5.3,+,1.7,8.94E-02
telophase (GO:0051326),38,9,5.3,+,1.7,8.94E-02
meiotic telophase I (GO:0007134),38,9,5.3,+,1.7,8.94E-02
biological phase (GO:0044848),38,9,5.3,+,1.7,8.94E-02
meiosis I (GO:0007127),38,9,5.3,+,1.7,8.94E-02
cell cycle phase (GO:0022403),38,9,5.3,+,1.7,8.94E-02
positive regulation of protein-containing complex assembly (GO:0031334),38,9,5.3,+,1.7,8.94E-02
post-Golgi vesicle-mediated transport (GO:0006892),38,9,5.3,+,1.7,8.94E-02
phospholipid biosynthetic process (GO:0008654),55,13,7.67,+,1.69,4.91E-02
vesicle-mediated transport to the plasma membrane (GO:0098876),34,8,4.74,+,1.69,1.08E-01
cellular response to oxidative stress (GO:0034599),17,4,2.37,+,1.69,2.15E-01
regulation of macroautophagy (GO:0016241),17,4,2.37,+,1.69,2.15E-01
histone ubiquitination (GO:0016574),17,4,2.37,+,1.69,2.15E-01
regulation of sodium ion transport (GO:0002028),17,4,2.37,+,1.69,2.15E-01
meiotic chromosome separation (GO:0051307),17,4,2.37,+,1.69,2.15E-01
mitotic sister chromatid separation (GO:0051306),17,4,2.37,+,1.69,2.15E-01
negative regulation of MAP kinase activity (GO:0043407),17,4,2.37,+,1.69,2.15E-01
centriole replication (GO:0007099),17,4,2.37,+,1.69,2.15E-01
vesicle cytoskeletal trafficking (GO:0099518),30,7,4.19,+,1.67,1.31E-01
vacuole organization (GO:0007033),60,14,8.37,+,1.67,4.62E-02
plasma membrane organization (GO:0007009),30,7,4.19,+,1.67,1.31E-01
positive regulation of supramolecular fiber organization (GO:1902905),43,10,6,+,1.67,8.37E-02
monocarboxylic acid catabolic process (GO:0072329),43,10,6,+,1.67,8.37E-02
microtubule polymerization or depolymerization (GO:0031109),43,10,6,+,1.67,8.37E-02
lipoprotein biosynthetic process (GO:0042158),56,13,7.81,+,1.66,5.50E-02
protein lipidation (GO:0006497),56,13,7.81,+,1.66,5.50E-02
regulation of hormone secretion (GO:0046883),13,3,1.81,+,1.65,2.73E-01
porphyrin-containing compound metabolic process (GO:0006778),13,3,1.81,+,1.65,2.73E-01
positive regulation of chemotaxis (GO:0050921),13,3,1.81,+,1.65,2.73E-01
TORC1 signaling (GO:0038202),13,3,1.81,+,1.65,2.73E-01
protein localization to lysosome (GO:0061462),13,3,1.81,+,1.65,2.73E-01
sterol biosynthetic process (GO:0016126),13,3,1.81,+,1.65,2.73E-01
histone H2A ubiquitination (GO:0033522),13,3,1.81,+,1.65,2.73E-01
endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888),78,18,10.88,+,1.65,2.92E-02
membrane protein ectodomain proteolysis (GO:0006509),13,3,1.81,+,1.65,2.73E-01
vesicle fusion to plasma membrane (GO:0099500),109,25,15.21,+,1.64,1.28E-02
exocytic process (GO:0140029),109,25,15.21,+,1.64,1.28E-02
exocytosis (GO:0006887),109,25,15.21,+,1.64,1.28E-02
response to starvation (GO:0042594),48,11,6.7,+,1.64,7.82E-02
response to radiation (GO:0009314),35,8,4.88,+,1.64,1.21E-01
protein localization to extracellular region (GO:0071692),35,8,4.88,+,1.64,1.21E-01
lipid biosynthetic process (GO:0008610),167,38,23.3,+,1.63,3.02E-03
response to hypoxia (GO:0001666),22,5,3.07,+,1.63,1.96E-01
response to oxygen levels (GO:0070482),22,5,3.07,+,1.63,1.96E-01
acylglycerol metabolic process (GO:0006639),44,10,6.14,+,1.63,9.36E-02
neutral lipid metabolic process (GO:0006638),44,10,6.14,+,1.63,9.36E-02
response to decreased oxygen levels (GO:0036293),22,5,3.07,+,1.63,1.96E-01
regulation of cellular pH (GO:0030641),22,5,3.07,+,1.63,1.96E-01
lysosomal transport (GO:0007041),22,5,3.07,+,1.63,1.96E-01
regulation of inflammatory response (GO:0050727),22,5,3.07,+,1.63,1.96E-01
regulation of pH (GO:0006885),22,5,3.07,+,1.63,1.96E-01
glycerolipid biosynthetic process (GO:0045017),53,12,7.4,+,1.62,7.30E-02
mitochondrion organization (GO:0007005),137,31,19.12,+,1.62,7.35E-03
fibroblast growth factor receptor signaling pathway (GO:0008543),31,7,4.33,+,1.62,1.47E-01
protein localization to endoplasmic reticulum (GO:0070972),31,7,4.33,+,1.62,1.47E-01
membrane lipid metabolic process (GO:0006643),71,16,9.91,+,1.62,4.53E-02
regulation of cellular component biogenesis (GO:0044087),151,34,21.07,+,1.61,5.59E-03
inorganic anion transmembrane transport (GO:0098661),40,9,5.58,+,1.61,1.12E-01
cellular response to hormone stimulus (GO:0032870),89,20,12.42,+,1.61,2.86E-02
negative regulation of protein phosphorylation (GO:0001933),49,11,6.84,+,1.61,8.71E-02
negative regulation of phosphorylation (GO:0042326),49,11,6.84,+,1.61,8.71E-02
cyclic nucleotide metabolic process (GO:0009187),18,4,2.51,+,1.59,2.45E-01
