negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),1,1,0.32,+,3.11,2.75E-01
regulation of intrinsic apoptotic signaling pathway (GO:2001242),1,1,0.32,+,3.11,2.75E-01
chromatin remodeling at centromere (GO:0031055),1,1,0.32,+,3.11,2.75E-01
negative regulation of apoptotic signaling pathway (GO:2001234),1,1,0.32,+,3.11,2.75E-01
regulation of apoptotic signaling pathway (GO:2001233),1,1,0.32,+,3.11,2.75E-01
pyrimidine deoxyribonucleoside diphosphate biosynthetic process (GO:0009197),1,1,0.32,+,3.11,2.75E-01
pyrimidine deoxyribonucleoside diphosphate metabolic process (GO:0009196),1,1,0.32,+,3.11,2.75E-01
deoxyribonucleoside diphosphate biosynthetic process (GO:0009189),1,1,0.32,+,3.11,2.75E-01
deoxyribonucleoside diphosphate metabolic process (GO:0009186),1,1,0.32,+,3.11,2.75E-01
regulation of hydroxymethylglutaryl-CoA reductase (NADPH) activity (GO:2001215),1,1,0.32,+,3.11,2.75E-01
positive regulation by host of viral process (GO:0044794),1,1,0.32,+,3.11,2.75E-01
glyoxal metabolic process (GO:1903189),3,3,0.96,+,3.11,7.38E-02
modulation by host of viral process (GO:0044788),1,1,0.32,+,3.11,2.75E-01
ketone body biosynthetic process (GO:0046951),1,1,0.32,+,3.11,2.75E-01
cellular ketone body metabolic process (GO:0046950),1,1,0.32,+,3.11,2.75E-01
gamma-aminobutyric acid transport (GO:0015812),2,2,0.64,+,3.11,1.36E-01
response to brefeldin A (GO:0031001),1,1,0.32,+,3.11,2.75E-01
phytochelatin biosynthetic process (GO:0046938),2,2,0.64,+,3.11,1.36E-01
phytochelatin metabolic process (GO:0046937),2,2,0.64,+,3.11,1.36E-01
plant septum development (GO:1905328),1,1,0.32,+,3.11,2.75E-01
positive regulation of autophagosome assembly (GO:2000786),1,1,0.32,+,3.11,2.75E-01
positive regulation of double-strand break repair (GO:2000781),1,1,0.32,+,3.11,2.75E-01
photosystem I stabilization (GO:0042550),3,3,0.96,+,3.11,7.38E-02
cellular response to UV-C (GO:0071494),3,3,0.96,+,3.11,7.38E-02
positive regulation of peptidyl-lysine acetylation (GO:2000758),3,3,0.96,+,3.11,7.38E-02
cellular response to high light intensity (GO:0071486),1,1,0.32,+,3.11,2.75E-01
cellular response to acidic pH (GO:0071468),1,1,0.32,+,3.11,2.75E-01
cellular response to pH (GO:0071467),1,1,0.32,+,3.11,2.75E-01
cellular response to redox state (GO:0071461),2,2,0.64,+,3.11,1.36E-01
cellular response to anoxia (GO:0071454),2,2,0.64,+,3.11,1.36E-01
regulation of heterochromatin assembly by small RNA (GO:0010964),1,1,0.32,+,3.11,2.75E-01
magnesium ion homeostasis (GO:0010960),1,1,0.32,+,3.11,2.75E-01
positive regulation of hydroxymethylglutaryl-CoA reductase (NADPH) activity (GO:1900490),1,1,0.32,+,3.11,2.75E-01
attachment of GPI anchor to protein (GO:0016255),1,1,0.32,+,3.11,2.75E-01
positive regulation of glucose mediated signaling pathway (GO:1902661),1,1,0.32,+,3.11,2.75E-01
regulation of glucose mediated signaling pathway (GO:1902659),1,1,0.32,+,3.11,2.75E-01
negative regulation of macroautophagy (GO:0016242),1,1,0.32,+,3.11,2.75E-01
modulation by host of symbiont process (GO:0051851),1,1,0.32,+,3.11,2.75E-01
positive regulation of macroautophagy (GO:0016239),1,1,0.32,+,3.11,2.75E-01
positive regulation of auxin mediated signaling pathway (GO:0010929),1,1,0.32,+,3.11,2.75E-01
ether lipid biosynthetic process (GO:0008611),1,1,0.32,+,3.11,2.75E-01
tryptophanyl-tRNA aminoacylation (GO:0006436),2,2,0.64,+,3.11,1.36E-01
methionyl-tRNA aminoacylation (GO:0006431),2,2,0.64,+,3.11,1.36E-01
regulation of glucose metabolic process (GO:0010906),1,1,0.32,+,3.11,2.75E-01
leucyl-tRNA aminoacylation (GO:0006429),2,2,0.64,+,3.11,1.36E-01
aspartyl-tRNA aminoacylation (GO:0006422),2,2,0.64,+,3.11,1.36E-01
detection of oxidative stress (GO:0070994),1,1,0.32,+,3.11,2.75E-01
error-free translesion synthesis (GO:0070987),1,1,0.32,+,3.11,2.75E-01
azole transmembrane transport (GO:0045117),2,2,0.64,+,3.11,1.36E-01
UDP-N-acetylgalactosamine transmembrane transport (GO:0015789),1,1,0.32,+,3.11,2.75E-01
xylulose metabolic process (GO:0005997),1,1,0.32,+,3.11,2.75E-01
3'-UTR-mediated mRNA stabilization (GO:0070935),1,1,0.32,+,3.11,2.75E-01
glycogen catabolic process (GO:0005980),2,2,0.64,+,3.11,1.36E-01
small RNA loading onto RISC (GO:0070922),2,2,0.64,+,3.11,1.36E-01
UV-damage excision repair (GO:0070914),1,1,0.32,+,3.11,2.75E-01
alpha-ketoglutarate transport (GO:0015742),2,2,0.64,+,3.11,1.36E-01
fumarate transport (GO:0015741),1,1,0.32,+,3.11,2.75E-01
quinolinate metabolic process (GO:0046874),1,1,0.32,+,3.11,2.75E-01
positive regulation of Rho guanyl-nucleotide exchange factor activity (GO:2001108),1,1,0.32,+,3.11,2.75E-01
regulation of Rho guanyl-nucleotide exchange factor activity (GO:2001106),1,1,0.32,+,3.11,2.75E-01
mitochondrial double-strand break repair via homologous recombination (GO:0097552),1,1,0.32,+,3.11,2.75E-01
mitochondrial double-strand break repair (GO:0097551),1,1,0.32,+,3.11,2.75E-01
negative regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903070),1,1,0.32,+,3.11,2.75E-01
photosynthetic state transition (GO:0062055),1,1,0.32,+,3.11,2.75E-01
regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903069),1,1,0.32,+,3.11,2.75E-01
positive regulation of RNA export from nucleus (GO:0046833),1,1,0.32,+,3.11,2.75E-01
regulation of cell growth by extracellular stimulus (GO:0001560),2,2,0.64,+,3.11,1.36E-01
regulation of RNA export from nucleus (GO:0046831),1,1,0.32,+,3.11,2.75E-01
positive regulation of protein export from nucleus (GO:0046827),1,1,0.32,+,3.11,2.75E-01
positive regulation of nucleocytoplasmic transport (GO:0046824),2,2,0.64,+,3.11,1.36E-01
histone H3-K4 dimethylation (GO:0044648),1,1,0.32,+,3.11,2.75E-01
positive regulation of seed maturation (GO:2000693),3,3,0.96,+,3.11,7.38E-02
positive regulation of cellular response to X-ray (GO:2000685),1,1,0.32,+,3.11,2.75E-01
regulation of cellular response to X-ray (GO:2000683),1,1,0.32,+,3.11,2.75E-01
regulation of genetic imprinting (GO:2000653),1,1,0.32,+,3.11,2.75E-01
cristae formation (GO:0042407),4,4,1.29,+,3.11,4.16E-02
cellular response to exogenous dsRNA (GO:0071360),1,1,0.32,+,3.11,2.75E-01
cellular response to dsRNA (GO:0071359),1,1,0.32,+,3.11,2.75E-01
multi-organism intercellular transport (GO:1902586),3,3,0.96,+,3.11,7.38E-02
mRNA 3'-end processing by stem-loop binding and cleavage (GO:0006398),2,2,0.64,+,3.11,1.36E-01
termination of mitochondrial transcription (GO:0006393),1,1,0.32,+,3.11,2.75E-01
positive regulation of secondary growth (GO:2000605),1,1,0.32,+,3.11,2.75E-01
regulation of secondary growth (GO:2000603),1,1,0.32,+,3.11,2.75E-01
viral RNA genome replication (GO:0039694),1,1,0.32,+,3.11,2.75E-01
actin crosslink formation (GO:0051764),1,1,0.32,+,3.11,2.75E-01
positive regulation of electron transfer activity (GO:1904734),1,1,0.32,+,3.11,2.75E-01
regulation of electron transfer activity (GO:1904732),1,1,0.32,+,3.11,2.75E-01
peptide cross-linking via L-cystine (GO:0018316),1,1,0.32,+,3.11,2.75E-01
regulation of transcription by RNA polymerase III (GO:0006359),1,1,0.32,+,3.11,2.75E-01
sterol catabolic process (GO:0016127),1,1,0.32,+,3.11,2.75E-01
DNA replication-dependent nucleosome assembly (GO:0006335),2,2,0.64,+,3.11,1.36E-01
miRNA loading onto RISC involved in gene silencing by miRNA (GO:0035280),2,2,0.64,+,3.11,1.36E-01
interaction with symbiont (GO:0051702),1,1,0.32,+,3.11,2.75E-01
positive regulation of protein exit from endoplasmic reticulum (GO:0070863),2,2,0.64,+,3.11,1.36E-01
regulation of protein exit from endoplasmic reticulum (GO:0070861),2,2,0.64,+,3.11,1.36E-01
cellular pigmentation (GO:0033059),1,1,0.32,+,3.11,2.75E-01
plasma membrane copper ion transport (GO:0015679),1,1,0.32,+,3.11,2.75E-01
copper ion import (GO:0015677),1,1,0.32,+,3.11,2.75E-01
carbon dioxide transport (GO:0015670),1,1,0.32,+,3.11,2.75E-01
positive regulation of double-strand break repair via homologous recombination (GO:1905168),1,1,0.32,+,3.11,2.75E-01
endosome to plasma membrane protein transport (GO:0099638),1,1,0.32,+,3.11,2.75E-01
"transport of virus in host, cell to cell (GO:0046740)",3,3,0.96,+,3.11,7.38E-02
vitamin K metabolic process (GO:0042373),1,1,0.32,+,3.11,2.75E-01
vitamin K biosynthetic process (GO:0042371),1,1,0.32,+,3.11,2.75E-01
"positive regulation of ATP-dependent microtubule motor activity, plus-end-directed (GO:2000582)",1,1,0.32,+,3.11,2.75E-01
"regulation of ATP-dependent microtubule motor activity, plus-end-directed (GO:2000580)",1,1,0.32,+,3.11,2.75E-01
GDP-L-fucose salvage (GO:0042352),1,1,0.32,+,3.11,2.75E-01
positive regulation of microtubule motor activity (GO:2000576),1,1,0.32,+,3.11,2.75E-01
regulation of microtubule motor activity (GO:2000574),1,1,0.32,+,3.11,2.75E-01
cellular response to selenium ion (GO:0071291),1,1,0.32,+,3.11,2.75E-01
DNA replication-dependent nucleosome organization (GO:0034723),2,2,0.64,+,3.11,1.36E-01
cellular response to cadmium ion (GO:0071276),2,2,0.64,+,3.11,1.36E-01
'de novo' L-methionine biosynthetic process (GO:0071266),1,1,0.32,+,3.11,2.75E-01
cellular response to gravity (GO:0071258),1,1,0.32,+,3.11,2.75E-01
prenylcysteine metabolic process (GO:0030329),1,1,0.32,+,3.11,2.75E-01
prenylcysteine catabolic process (GO:0030328),1,1,0.32,+,3.11,2.75E-01
prenylated protein catabolic process (GO:0030327),1,1,0.32,+,3.11,2.75E-01
protein targeting to vacuole involved in autophagy (GO:0071211),1,1,0.32,+,3.11,2.75E-01
rRNA 5'-end processing (GO:0000967),2,2,0.64,+,3.11,1.36E-01
positive regulation of shade avoidance (GO:1902448),2,2,0.64,+,3.11,1.36E-01
tRNA import into mitochondrion (GO:0016031),2,2,0.64,+,3.11,1.36E-01
negative regulation of hydrogen peroxide biosynthetic process (GO:0010730),1,1,0.32,+,3.11,2.75E-01
response to amino acid starvation (GO:1990928),1,1,0.32,+,3.11,2.75E-01
peptidyl-histidine modification (GO:0018202),1,1,0.32,+,3.11,2.75E-01
peptidyl-glutamic acid modification (GO:0018200),1,1,0.32,+,3.11,2.75E-01
negative regulation of hydrogen peroxide metabolic process (GO:0010727),1,1,0.32,+,3.11,2.75E-01
regulation of cytoplasmic translational elongation (GO:1900247),1,1,0.32,+,3.11,2.75E-01
dTTP biosynthetic process (GO:0006235),1,1,0.32,+,3.11,2.75E-01
dTDP biosynthetic process (GO:0006233),1,1,0.32,+,3.11,2.75E-01
dTMP biosynthetic process (GO:0006231),2,2,0.64,+,3.11,1.36E-01
dUDP biosynthetic process (GO:0006227),1,1,0.32,+,3.11,2.75E-01
uracil salvage (GO:0006223),1,1,0.32,+,3.11,2.75E-01
charged-tRNA amino acid modification (GO:0019988),1,1,0.32,+,3.11,2.75E-01
uridine catabolic process (GO:0006218),1,1,0.32,+,3.11,2.75E-01
thymine catabolic process (GO:0006210),2,2,0.64,+,3.11,1.36E-01
regulation of superoxide metabolic process (GO:0090322),2,2,0.64,+,3.11,1.36E-01
positive regulation of intracellular protein transport (GO:0090316),3,3,0.96,+,3.11,7.38E-02
regulation of protein deacetylation (GO:0090311),2,2,0.64,+,3.11,1.36E-01
homogentisate metabolic process (GO:1901999),3,3,0.96,+,3.11,7.38E-02
mitotic spindle assembly (GO:0090307),1,1,0.32,+,3.11,2.75E-01
positive regulation of protein acetylation (GO:1901985),3,3,0.96,+,3.11,7.38E-02
positive regulation of guanyl-nucleotide exchange factor activity (GO:1905099),1,1,0.32,+,3.11,2.75E-01
regulation of guanyl-nucleotide exchange factor activity (GO:1905097),1,1,0.32,+,3.11,2.75E-01
cellular lipid biosynthetic process (GO:0097384),1,1,0.32,+,3.11,2.75E-01
mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication (GO:0070716),1,1,0.32,+,3.11,2.75E-01
response to DDT (GO:0046680),1,1,0.32,+,3.11,2.75E-01
response to antibiotic (GO:0046677),1,1,0.32,+,3.11,2.75E-01
folic acid biosynthetic process (GO:0046656),1,1,0.32,+,3.11,2.75E-01
negative regulation of exoribonuclease activity (GO:1901918),1,1,0.32,+,3.11,2.75E-01
regulation of exoribonuclease activity (GO:1901917),1,1,0.32,+,3.11,2.75E-01
glycolate transmembrane transport (GO:0097339),1,1,0.32,+,3.11,2.75E-01
positive regulation of antifungal innate immune response (GO:1905036),1,1,0.32,+,3.11,2.75E-01
mature ribosome assembly (GO:0042256),1,1,0.32,+,3.11,2.75E-01
tissue regeneration (GO:0042246),1,1,0.32,+,3.11,2.75E-01
negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435),1,1,0.32,+,3.11,2.75E-01
cellulose catabolic process (GO:0030245),1,1,0.32,+,3.11,2.75E-01
positive regulation of cell cycle arrest (GO:0071158),1,1,0.32,+,3.11,2.75E-01
regulation of cell cycle arrest (GO:0071156),1,1,0.32,+,3.11,2.75E-01
peptide cross-linking (GO:0018149),1,1,0.32,+,3.11,2.75E-01
nucleic acid-protein covalent cross-linking (GO:0018143),1,1,0.32,+,3.11,2.75E-01
protein-DNA covalent cross-linking (GO:0018142),1,1,0.32,+,3.11,2.75E-01
generative cell differentiation (GO:0022619),1,1,0.32,+,3.11,2.75E-01
histone H3-K23 acetylation (GO:0043972),1,1,0.32,+,3.11,2.75E-01
histone H3-K18 acetylation (GO:0043971),1,1,0.32,+,3.11,2.75E-01
oxazole or thiazole biosynthetic process (GO:0018131),1,1,0.32,+,3.11,2.75E-01
apical cell fate commitment (GO:0010654),1,1,0.32,+,3.11,2.75E-01
negative regulation of mitochondrial calcium ion concentration (GO:0051562),1,1,0.32,+,3.11,2.75E-01
peptidyl-cysteine S-nitrosylation (GO:0018119),1,1,0.32,+,3.11,2.75E-01
cellular response to strigolactone (GO:1902348),1,1,0.32,+,3.11,2.75E-01
regulation of calcium ion import (GO:0090279),1,1,0.32,+,3.11,2.75E-01
negative regulation of chlorophyll biosynthetic process (GO:1902325),1,1,0.32,+,3.11,2.75E-01
circadian regulation of calcium ion oscillation (GO:0010617),3,3,0.96,+,3.11,7.38E-02
nuclear cell cycle DNA replication initiation (GO:1902315),4,4,1.29,+,3.11,4.16E-02
regulation of 1-aminocyclopropane-1-carboxylate metabolic process (GO:0010602),1,1,0.32,+,3.11,2.75E-01
glycerophosphate shuttle (GO:0006127),1,1,0.32,+,3.11,2.75E-01
regulation of gluconeogenesis (GO:0006111),1,1,0.32,+,3.11,2.75E-01
fumarate metabolic process (GO:0006106),2,2,0.64,+,3.11,1.36E-01
succinate metabolic process (GO:0006105),1,1,0.32,+,3.11,2.75E-01
positive regulation of histone acetylation (GO:0035066),3,3,0.96,+,3.11,7.38E-02
regulation of red or far-red light signaling pathway (GO:0090227),1,1,0.32,+,3.11,2.75E-01
regulation of spindle organization (GO:0090224),1,1,0.32,+,3.11,2.75E-01
thymine metabolic process (GO:0019859),2,2,0.64,+,3.11,1.36E-01
L-ascorbic acid catabolic process (GO:0019854),1,1,0.32,+,3.11,2.75E-01
regulation of radial pattern formation (GO:0090213),2,2,0.64,+,3.11,1.36E-01
regulation of cell septum assembly (GO:1901891),1,1,0.32,+,3.11,2.75E-01
vesicle-mediated transport involved in floral organ abscission (GO:0060858),1,1,0.32,+,3.11,2.75E-01
somatic stem cell population maintenance (GO:0035019),1,1,0.32,+,3.11,2.75E-01
cellular ammonium homeostasis (GO:0097275),1,1,0.32,+,3.11,2.75E-01
ammonium homeostasis (GO:0097272),1,1,0.32,+,3.11,2.75E-01
